ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
202,007,11655127,0,0,0,0
203,007,148475,0,0,0,0
204,007,9020,0,0,0,0
209,007,13442487,0,0,0,0
210,007,16310776,0,0,0,0
220,007,16310776,0,0,0,779565
001,008,4352,0,0,53,0
008,008,182632,5482,6809,3039,0
024,008,171121,0,0,0,0
027,008,16696,2916,1160,525,0
074,008,34276,9664,3928,2408,0
079,008,24464,2711,6245,1304,839
085,008,686961,136751,103715,43699,321240
093,008,285424,44918,49678,3152,8046
094,008,6391,552,755,161,0
097,008,21,0,0,0,0
098,008,7358,1495,1887,344,1813
102,008,501,177,90,56,0
108,008,862,74,136,29,551
111,008,434,56,36,11,213
113,008,7897,106,0,24,432
115,008,259,0,0,0,0
127,008,69355,0,0,0,0
139,008,1534,0,0,0,0
145,008,0,-204902,0,0,0
146,008,0,0,-174439,0,0
149,008,0,0,0,-1376,0
150,008,19641,0,0,0,0
151,008,0,0,0,-40673,0
154,008,0,0,0,-12741,0
156,008,0,0,0,-15,0
160,008,111740,0,0,0,0
163,008,172,0,0,0,0
180,008,7246,0,0,0,0
190,008,3310897,0,0,0,790396
201,008,1133778,0,0,0,0
202,008,7635459,0,0,0,0
203,008,199228,0,0,0,0
204,008,31872,0,0,0,0
209,008,19412432,0,0,0,0
210,008,10639674,0,0,0,0
220,008,22723329,0,0,0,790394
009,009,464028,19818,0,9124,0
024,009,404794,0,0,0,0
074,009,486,0,0,0,0
079,009,88,0,0,0,0
085,009,577668,51092,38447,15828,421231
093,009,113266,7609,7025,247,301
094,009,669,28,36,8,0
097,009,392,0,0,0,0
098,009,474,0,0,0,0
108,009,53404,2015,3695,827,14866
111,009,114,15,9,4,56
113,009,16484,151,0,35,628
115,009,58,0,0,0,0
127,009,956,0,0,0,0
139,009,190,0,0,0,0
145,009,0,-80728,0,0,0
146,009,0,0,-49212,0,0
149,009,0,0,0,-394,0
150,009,2298,0,0,0,0
151,009,0,0,0,-22090,0
154,009,0,0,0,-3589,0
160,009,125732,0,0,0,0
163,009,1271,0,0,0,0
170,009,1282,0,0,0,0
177,009,1830,0,0,0,0
180,009,1584,0,0,0,1188
190,009,1730102,0,0,0,298613
201,009,1620449,0,0,0,0
202,009,5149430,0,0,0,0
203,009,101563,0,0,0,0
204,009,13515,0,0,0,0
209,009,6921923,0,0,0,0
210,009,8652025,0,0,0,0
220,009,8652025,0,0,0,298612
010,010,19859,1344,535,367,0
024,010,57533,0,0,0,0
074,010,1795,237,96,57,0
079,010,9084,540,1086,232,126
085,010,56846,4352,3141,1436,28506
093,010,8003,367,407,148,38
094,010,81,3,4,1,0
102,010,137,27,14,8,0
108,010,20581,791,1423,314,5726
113,010,166,1,0,0,6
115,010,50,0,0,0,0
127,010,325,0,0,0,0
145,010,0,-7662,0,0,0
146,010,0,0,-6706,0,0
149,010,0,0,0,-148,0
150,010,32,0,0,0,0
151,010,0,0,0,-1841,0
154,010,0,0,0,-574,0
160,010,1069,0,0,0,0
180,010,1661,0,0,0,1247
190,010,163840,0,0,0,31407
201,010,159429,0,0,0,0
202,010,1954967,0,0,0,0
203,010,9619,0,0,0,0
204,010,7733,0,0,0,0
209,010,2145130,0,0,0,0
210,010,2308970,0,0,0,0
220,010,2308970,0,0,0,31407
011,011,4634,0,0,0,0
024,011,1014,0,0,0,0
074,011,683,109,29,34,0
079,011,32,0,0,0,0
085,011,4189,260,216,99,2087
093,011,236,23,0,24,0
094,011,9,0,0,0,0
102,011,1311,258,130,43,0
108,011,4145,181,197,41,1179
111,011,60,0,0,0,38
113,011,44,0,0,0,0
127,011,46,0,0,0,0
145,011,0,-831,0,0,0
146,011,0,0,-572,0,0
149,011,0,0,0,-9,0
150,011,18,0,0,0,0
151,011,0,0,0,-177,0
154,011,0,0,0,-55,0
160,011,1041,0,0,0,0
180,011,871,0,0,0,662
190,011,16228,0,0,0,2802
201,011,11189,0,0,0,0
202,011,145485,0,0,0,0
203,011,239,0,0,0,0
204,011,557,0,0,0,0
209,011,159575,0,0,0,0
210,011,175803,0,0,0,0
220,011,175803,0,0,0,2802
230,011,0,0,0,0,-2802
012,012,4868,0,0,0,0
024,012,58217,0,0,0,0
074,012,8685,1146,466,285,0
079,012,315,19,39,7,4
085,012,30234,1605,1223,536,6846
093,012,1196,87,97,37,17
094,012,40,2,2,0,0
108,012,4203,160,292,62,1174
113,012,208,0,0,0,1
115,012,53,0,0,0,0
127,012,162,0,0,0,0
145,012,0,-3019,0,0,0
146,012,0,0,-2119,0,0
149,012,0,0,0,-106,0
151,012,0,0,0,-615,0
154,012,0,0,0,-206,0
160,012,5517,0,0,0,0
180,012,875,0,0,0,659
190,012,102375,0,0,0,7559
201,012,114327,0,0,0,0
202,012,794419,0,0,0,0
203,012,21288,0,0,0,0
204,012,18846,0,0,0,0
209,012,961078,0,0,0,0
210,012,1063453,0,0,0,0
220,012,1063453,0,0,0,7559
013,013,30345,498,0,222,0
024,013,75429,0,0,0,0
074,013,44341,5849,2375,1452,0
079,013,5722,340,687,143,23
085,013,104125,8582,6901,2885,52216
093,013,2787,204,226,64,22
094,013,2,0,0,0,0
097,013,30,0,0,0,0
098,013,254,38,48,10,46
108,013,4736,179,329,74,1317
111,013,530,69,45,16,262
113,013,10147,0,0,0,1
115,013,147,0,0,0,0
127,013,243,0,0,0,0
145,013,0,-15759,0,0,0
146,013,0,0,-10611,0,0
149,013,0,0,0,-112,0
150,013,949,0,0,0,0
151,013,0,0,0,-3778,0
154,013,0,0,0,-976,0
160,013,1715,0,0,0,0
180,013,3516,0,0,0,2641
190,013,274033,0,0,0,53914
201,013,173434,0,0,0,0
202,013,1764582,0,0,0,0
203,013,11434,0,0,0,0
204,013,25486,0,0,0,0
209,013,1985921,0,0,0,0
210,013,2259954,0,0,0,0
220,013,2259954,0,0,0,53914
014,014,148389,0,0,0,0
024,014,65520,0,0,0,0
025,014,570,31,0,8,0
074,014,3936,518,210,128,0
079,014,14213,844,1702,354,205
085,014,245544,24234,19473,8130,139410
088,014,3096,404,290,8,417
093,014,12808,501,555,158,98
094,014,13,0,2,2,0
097,014,78,0,0,0,0
098,014,1084,89,113,21,108
102,014,16,2,2,2,0
108,014,12368,471,854,192,1797
111,014,1950,144,165,57,541
113,014,50,0,0,0,2
115,014,495,0,0,0,0
127,014,4598,0,0,0,0
139,014,1761,0,0,0,0
145,014,0,-27238,0,0,0
146,014,0,0,-23366,0,0
149,014,0,0,0,-238,0
150,014,553,0,0,0,0
151,014,0,0,0,-6762,0
154,014,0,0,0,-2060,0
160,014,1869,0,0,0,0
163,014,613,0,0,0,0
180,014,2915,0,0,0,2188
190,014,508072,0,0,0,132102
201,014,253920,0,0,0,0
202,014,1486256,0,0,0,0
203,014,3348,0,0,0,0
204,014,10542,0,0,0,0
209,014,1768433,0,0,0,0
210,014,2276505,0,0,0,0
220,014,2276505,0,0,0,132101
015,015,126,18,0,0,0
024,015,621,0,0,0,0
026,015,8747,279,232,114,0
074,015,415,56,23,15,0
079,015,499,28,60,12,8
085,015,20198,1409,1100,470,10133
093,015,4827,356,395,114,63
094,015,3,0,1,1,0
097,015,52,0,0,0,0
098,015,32,6,7,1,6
108,015,835,31,60,12,235
111,015,13916,567,893,325,2156
113,015,69,0,0,0,3
115,015,21,0,0,0,0
127,015,223,0,0,0,0
145,015,0,-2750,0,0,0
146,015,0,0,-2771,0,0
149,015,0,0,0,-48,0
150,015,60,0,0,0,0
151,015,0,0,0,-815,0
154,015,0,0,0,-201,0
160,015,2249,0,0,0,0
180,015,893,0,0,0,670
190,015,50181,0,0,0,12158
201,015,81963,0,0,0,0
202,015,634773,0,0,0,0
203,015,7821,0,0,0,0
204,015,5376,0,0,0,0
209,015,733538,0,0,0,0
210,015,783719,0,0,0,0
220,015,783719,0,0,0,12158
024,016,90885,0,0,0,0
043,016,43,0,0,0,0
066,016,70,0,0,0,0
071,016,1566,22,21,0,0
074,016,131,19,6,7,0
079,016,2118,100,261,66,34
084,016,24717,1789,372,398,5405
085,016,211715,14838,10093,5039,115328
093,016,25775,1888,2084,597,179
094,016,33,0,0,0,0
097,016,444,0,0,0,0
098,016,6950,1041,1314,248,1272
099,016,6585,925,799,376,0
100,016,7847,894,884,372,0
107,016,1001,110,44,12,659
108,016,105264,4072,7378,1508,29366
109,016,581,0,61,0,0
111,016,9791,1374,936,190,4822
113,016,77,0,0,0,0
115,016,1838,0,0,0,0
127,016,3539,0,0,0,0
139,016,1241,0,0,0,0
145,016,0,-27072,0,0,0
146,016,0,0,-24253,0,0
148,016,64,0,0,0,0
149,016,0,0,0,-283,0
150,016,1067,0,0,0,0
151,016,0,0,0,-6660,0
154,016,0,0,0,-1870,0
160,016,27692,0,0,0,0
180,016,3224,0,0,0,2452
190,016,478917,0,0,0,127574
201,016,1168862,0,0,0,0
202,016,4573541,0,0,0,0
203,016,161584,0,0,0,0
204,016,8955,0,0,0,0
209,016,5968283,0,0,0,0
210,016,6447200,0,0,0,0
220,016,6447200,0,0,0,127574
001,017,21569,0,0,132,0
017,017,50403,0,0,906,31183
024,017,1736,0,0,0,0
026,017,710,23,19,10,0
027,017,302,24,8,3,0
040,017,48,3,0,19,0
074,017,9282,1227,497,304,0
078,017,1656,277,106,66,37
079,017,5674,306,677,143,160
085,017,76550,6360,5211,1599,39159
093,017,8673,641,710,201,84
094,017,8,0,1,0,0
097,017,43,0,0,0,0
098,017,7460,1121,1413,258,1360
099,017,21699,3029,2576,1174,0
102,017,380,79,42,22,0
108,017,14824,553,1025,227,4122
111,017,807,106,68,24,398
113,017,125,1,0,0,4
127,017,768,0,0,0,0
135,017,709,0,0,0,0
137,017,466,0,0,0,0
139,017,710,0,0,0,0
145,017,0,-13750,0,0,0
146,017,0,0,-12353,0,0
149,017,0,0,0,-144,0
150,017,930,0,0,0,0
151,017,0,0,0,-3868,0
154,017,0,0,0,-1037,0
156,017,0,0,0,-39,0
160,017,1796,0,0,0,0
177,017,832,0,0,0,0
180,017,1777,0,0,0,1335
190,017,222274,0,0,0,74372
201,017,71455,0,0,0,0
202,017,512593,0,0,0,0
203,017,16288,0,0,0,0
204,017,485,0,0,0,0
209,017,608484,0,0,0,0
210,017,830758,0,0,0,0
220,017,830758,0,0,0,74372
001,018,448273,7589,0,1740,0
017,018,18,3,0,1,0
024,018,3237,0,0,0,0
025,018,23,1,0,1,0
027,018,470,32,19,9,0
038,018,1,0,0,0,0
049,018,534,8,44,11,0
061,018,150315,129,307,121,0
074,018,17203,2271,920,566,0
079,018,45,2,7,2,0
088,018,25563,5990,4002,126,4044
093,018,5754,422,468,134,4
094,018,1,0,0,0,0
097,018,190,0,0,0,0
098,018,1129,170,213,39,206
100,018,9,1,1,0,0
108,018,6254,234,431,99,250
111,018,3527,69,295,104,262
113,018,248,0,0,0,0
127,018,57,0,0,0,0
135,018,5,0,0,0,0
137,018,11,0,0,0,0
139,018,55227,0,0,0,0
145,018,0,-16921,0,0,0
146,018,0,0,-6707,0,0
149,018,0,0,0,-164,0
151,018,0,0,0,-2168,0
154,018,0,0,0,-619,0
156,018,0,0,0,-2,0
160,018,361,0,0,0,0
177,018,255,0,0,0,0
180,018,3498,0,0,0,2628
190,018,597994,0,0,0,5438
201,018,219363,0,0,0,0
202,018,3968492,0,0,0,0
203,018,5812,0,0,0,0
204,018,6748,0,0,0,0
209,018,4324629,0,0,0,0
210,018,4922623,0,0,0,0
220,018,4922623,0,0,0,5438
007,019,94452,7382,15614,5152,0
024,019,4547,0,0,0,0
026,019,7394,238,200,101,0
028,019,2034,0,0,0,0
029,019,152,0,0,0,0
038,019,37,2,2,14,0
049,019,2581871,74305,0,116024,0
051,019,15446,363,6,138,0
061,019,2300750,60035,142243,37162,70240
072,019,2136,215,304,8,0
074,019,2109,272,108,74,0
078,019,1190,201,76,55,31
079,019,23,0,0,0,0
083,019,3587,397,461,173,77
088,019,309585,74409,52859,1537,29103
092,019,1274,128,177,45,784
093,019,57086,4206,4647,1321,176
094,019,2540,0,108,112,0
097,019,400,39,17,7,0
098,019,1607,240,304,56,292
099,019,4307,600,512,246,0
100,019,253,26,29,10,0
102,019,397,78,38,24,0
106,019,515,13,23,14,56
108,019,180,6,12,2,49
111,019,603,80,52,18,298
113,019,1640,0,0,0,0
122,019,83,3,3,0,0
127,019,3721,0,0,0,0
129,019,503,35,18,9,58
134,019,772,51,79,21,23
135,019,7743,0,0,0,0
137,019,298,0,0,0,0
139,019,6702,0,0,0,0
145,019,0,-223324,0,0,0
146,019,0,0,-217892,0,0
149,019,0,0,0,-6671,0
151,019,0,0,0,-119424,0
154,019,0,0,0,-36205,0
156,019,0,0,0,-23,0
159,019,711,0,0,0,0
160,019,168700,0,0,0,0
164,019,787,0,0,0,0
180,019,3112,0,0,0,2335
190,019,5528701,0,0,0,31601
201,019,392980,0,0,0,0
202,019,3192896,0,0,0,0
203,019,219285,0,0,0,0
204,019,13633,0,0,0,0
209,019,3879340,0,0,0,0
210,019,9408041,0,0,0,0
220,019,9408041,0,0,0,31601
001,020,19724,250,0,123,0
003,020,659,38,0,24,584
007,020,444,34,74,24,0
020,020,26,3,0,1,21
025,020,1,0,0,0,0
027,020,276,20,11,5,0
028,020,241,39,17,12,0
049,020,10,0,0,1,0
061,020,17262,259,581,155,0
074,020,345,46,18,11,0
079,020,5,0,0,0,0
088,020,1986,454,339,10,490
093,020,502,38,41,11,0
097,020,10,0,0,0,0
098,020,288,43,54,11,52
100,020,64,6,6,3,0
102,020,2,0,0,0,0
108,020,583,23,39,8,166
111,020,166,24,13,5,82
127,020,2,0,0,0,0
135,020,105,0,0,0,0
137,020,43,0,0,0,0
139,020,4225,0,0,0,0
145,020,0,-1277,0,0,0
146,020,0,0,-1193,0,0
149,020,0,0,0,-15,0
151,020,0,0,0,-303,0
154,020,0,0,0,-86,0
160,020,496,0,0,0,0
177,020,5,0,0,0,0
180,020,828,0,0,0,621
190,020,40858,0,0,0,1483
201,020,6802,0,0,0,0
202,020,68114,0,0,0,0
203,020,775,0,0,0,0
204,020,330,0,0,0,0
209,020,83461,0,0,0,0
210,020,124319,0,0,0,0
220,020,124319,0,0,0,1483
001,021,294839,7546,0,2286,0
007,021,63780,4984,10541,3478,0
022,021,346,28,0,5,290
026,021,4072,130,111,54,0
027,021,2388,192,74,32,0
028,021,73210,11284,6301,3479,0
029,021,5705,724,566,148,0
049,021,1078549,35218,0,54991,0
051,021,781,124,5,49,0
061,021,1607425,67879,161489,13630,62703
068,021,9775,0,0,0,0
074,021,2272,306,117,76,0
079,021,1655,97,196,42,25
082,021,690,28,56,10,2
088,021,155092,37278,26477,768,5694
093,021,101099,7440,8207,2340,1144
094,021,3048,0,129,134,0
097,021,144,7,7,0,0
098,021,3913,588,744,135,710
100,021,522,56,56,24,0
102,021,874,176,86,55,0
106,021,854,18,36,26,92
108,021,61,2,2,0,12
111,021,2405,311,199,71,1183
113,021,3969,0,0,0,0
119,021,16,0,4,0,0
122,021,962,16,18,4,0
127,021,10058,0,0,0,0
129,021,260,0,0,0,0
134,021,125,0,0,0,0
135,021,38831,0,0,0,0
137,021,779,0,0,0,0
139,021,12221,0,0,0,0
145,021,0,-174432,0,0,0
146,021,0,0,-215421,0,0
149,021,0,0,0,-3497,0
151,021,0,0,0,-59582,0
154,021,0,0,0,-18737,0
156,021,0,0,0,-21,0
160,021,44878,0,0,0,0
162,021,850,0,0,0,0
164,021,390,0,0,0,0
177,021,3739,0,0,0,0
180,021,351,0,0,0,264
190,021,3651174,0,0,0,51671
201,021,239106,0,0,0,0
202,021,2316589,0,0,0,0
203,021,91831,0,0,0,0
204,021,3646,0,0,0,0
209,021,2530926,0,0,0,0
210,021,6182100,0,0,0,0
220,021,6182100,0,0,0,51671
001,022,1442249,34712,0,10521,0
007,022,144812,11318,23942,7901,0
026,022,6842,220,186,95,0
027,022,732,55,18,12,0
028,022,615760,93946,52230,29229,0
029,022,31233,3942,3080,788,0
049,022,574738,24889,0,38588,0
051,022,14251,2254,27,882,0
061,022,2664806,67537,159945,31357,83271
074,022,4025,525,214,132,0
079,022,5429,325,652,130,79
082,022,14090,882,924,220,0
088,022,237967,57196,40631,1179,15323
093,022,114895,8465,9347,2662,1051
094,022,93,0,2,2,0
097,022,666,0,0,0,0
098,022,9043,1359,1712,313,1644
099,022,730,107,88,42,0
100,022,477,54,54,22,0
102,022,782,161,77,48,0
108,022,8877,335,614,138,2469
111,022,12404,1609,1044,366,6112
113,022,3532,0,0,0,0
122,022,619,9,11,2,0
127,022,9058,0,0,0,0
129,022,79,4,2,1,7
134,022,2139,142,223,52,64
135,022,9430,0,0,0,0
137,022,2178,0,0,0,0
139,022,58549,0,0,0,0
145,022,0,-310046,0,0,0
146,022,0,0,-295023,0,0
149,022,0,0,0,-3719,0
151,022,0,0,0,-93862,0
154,022,0,0,0,-27074,0
156,022,0,0,0,-27,0
160,022,42926,0,0,0,0
180,022,851,0,0,0,639
190,022,6026946,0,0,0,35118
201,022,376827,0,0,0,0
202,022,4387046,0,0,0,0
203,022,125665,0,0,0,0
204,022,26900,0,0,0,0
209,022,4923754,0,0,0,0
210,022,10950700,0,0,0,0
220,022,10950700,0,0,0,35118
023,023,46170,0,0,0,0
024,023,20772,0,0,0,0
025,023,10039,554,0,140,0
074,023,18,0,0,0,0
079,023,4744,272,527,126,0
085,023,1621,140,104,40,296
093,023,212,15,15,7,0
097,023,4,0,0,0,0
098,023,11,0,0,0,0
099,023,20,0,0,0,0
108,023,64,0,7,0,5
111,023,108,6,9,5,16
113,023,85,0,0,0,0
127,023,51,0,0,0,0
139,023,30,0,0,0,0
145,023,0,-987,0,0,0
146,023,0,0,-662,0,0
149,023,0,0,0,-22,0
150,023,209,0,0,0,0
151,023,0,0,0,-256,0
154,023,0,0,0,-40,0
160,023,154,0,0,0,0
163,023,34,0,0,0,0
190,023,84321,0,0,0,313
201,023,11202,0,0,0,0
202,023,142513,0,0,0,0
203,023,1859,0,0,0,0
204,023,5943,0,0,0,0
209,023,161542,0,0,0,0
210,023,245863,0,0,0,0
220,023,245863,0,0,0,313
080,024,328,51,14,16,0
083,024,1282,142,168,61,31
092,024,231,23,31,7,146
093,024,1025084,75428,83391,23680,799
094,024,276,0,13,9,0
098,024,245,36,48,9,45
099,024,957,133,111,53,0
108,024,5065,193,351,76,1416
109,024,353,13,14,6,8
113,024,472595,4610,0,1052,12484
115,024,3542,0,0,0,0
122,024,127,3,3,0,0
127,024,19349,0,0,0,0
134,024,577,39,59,15,19
135,024,6106,0,0,0,0
137,024,3649,0,0,0,0
139,024,2085,0,0,0,0
145,024,0,-80671,0,0,0
146,024,0,0,-84203,0,0
147,024,13146,0,0,0,0
148,024,5509,0,0,0,0
149,024,0,0,0,-4093,0
150,024,1455,0,0,0,0
151,024,0,0,0,-14939,0
154,024,0,0,0,-5952,0
159,024,2782,0,0,0,0
160,024,203129,0,0,0,0
180,024,7170,0,0,0,5386
190,024,1758013,0,0,0,15889
201,024,926728,0,0,0,0
202,024,4071706,0,0,0,0
203,024,479308,0,0,0,0
204,024,21320,0,0,0,0
209,024,5516091,0,0,0,0
210,024,7274104,0,0,0,0
220,024,7274104,0,0,0,15889
024,025,211494,0,0,0,0
025,025,3765,212,0,65,0
027,025,28163,2718,1160,421,0
070,025,4,0,0,0,0
074,025,17601,2321,944,579,0
079,025,8500,212,413,85,48
080,025,7,0,0,0,0
083,025,9,0,0,0,0
085,025,24152,2021,1642,678,12113
093,025,148731,9567,9619,2895,331
094,025,68,0,3,0,0
097,025,103,0,0,0,0
098,025,8,0,2,0,2
106,025,8442,179,320,263,1151
108,025,161264,4251,7852,1713,18660
111,025,1879,246,158,58,928
113,025,12118,587,92,133,0
114,025,950,0,0,0,0
115,025,1591,0,0,0,0
117,025,12916,64,54,23,491
127,025,6187,0,0,0,0
138,025,8705,0,0,0,0
139,025,18086,0,0,0,0
145,025,0,-22378,0,0,0
146,025,0,0,-22259,0,0
147,025,17,0,0,0,0
149,025,0,0,0,-615,0
150,025,20,0,0,0,0
151,025,0,0,0,-4994,0
154,025,0,0,0,-1304,0
160,025,12061,0,0,0,0
163,025,35,0,0,0,0
164,025,244,0,0,0,0
177,025,6905,0,0,0,0
180,025,16030,0,0,0,12034
190,025,586916,0,0,0,26382
201,025,434092,0,0,0,0
202,025,2437298,0,0,0,0
203,025,152331,0,0,0,0
204,025,366400,0,0,0,0
209,025,3513260,0,0,0,0
210,025,4100176,0,0,0,0
220,025,4100176,0,0,0,26382
024,026,6682,0,0,0,0
025,026,345009,0,0,1936,0
