ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
180,005,394,0,0,0,126
190,005,136059,0,0,0,13656
201,005,69551,0,0,0,0
202,005,446170,0,0,0,0
203,005,16990,0,0,0,0
204,005,230,0,0,0,0
209,005,532941,0,0,0,0
210,005,669000,0,0,0,0
220,005,669000,0,0,0,0
006,006,559691,32192,43525,5911,0
024,006,879646,0,0,0,0
027,006,284,53,38,15,0
074,006,24050,749,116,648,0
079,006,16040,1057,2148,546,44
085,006,388813,17976,13544,13719,310006
093,006,141752,6233,7967,3303,145
094,006,19482,519,425,229,0
097,006,104,9,16,4,0
098,006,8980,1201,1630,431,3400
102,006,1613,49,108,152,0
108,006,93754,3667,5665,1791,12366
111,006,476,16,36,1,66
113,006,24068,1100,682,1073,45
115,006,2942,0,0,0,0
127,006,3725,0,0,0,0
135,006,2065,0,0,0,0
139,006,8173,0,0,0,0
145,006,0,-64821,0,0,0
146,006,0,0,-75900,0,0
149,006,0,0,0,-424,0
150,006,2834,0,0,0,0
151,006,0,0,0,-11778,0
154,006,0,0,0,-15621,0
160,006,94599,0,0,0,0
163,006,169,0,0,0,0
177,006,18591,0,0,0,0
180,006,1797,0,0,0,21
190,006,2293648,0,0,0,326093
201,006,805554,0,0,0,0
202,006,4490699,0,0,0,0
203,006,81787,0,0,0,0
204,006,10568,0,0,0,0
209,006,5388608,0,0,0,0
210,006,7682256,0,0,0,0
220,006,7682256,0,0,0,0
001,007,197158,0,0,1958,0
006,007,541524,45289,114695,7492,0
017,007,1632721,36501,71274,1909,0
024,007,522056,0,0,0,0
027,007,30139,6298,7043,1446,0
049,007,1776,45,2,2,0
074,007,62755,4234,503,3057,0
078,007,241,0,0,3,0
079,007,186530,10253,22535,7167,8428
082,007,36,0,0,0,0
084,007,59463,4263,680,1440,51561
085,007,2256294,224710,175137,145857,1691587
093,007,491120,20789,21351,11872,1598
094,007,107100,2833,2817,2930,0
097,007,12550,1445,2178,739,0
098,007,128357,8424,11010,3036,63211
102,007,2047,30,65,85,0
108,007,139137,5399,8432,2727,20335
111,007,4757,151,333,34,2820
113,007,128568,5408,6705,4934,2832
115,007,963,0,0,0,0
127,007,81596,0,0,0,0
135,007,1262,0,0,0,0
139,007,16891,0,0,0,0
145,007,0,-376072,0,0,0
146,007,0,0,-444760,0,0
149,007,0,0,0,-594,0
150,007,48054,0,0,0,0
151,007,0,0,0,-127860,0
154,007,0,0,0,-66099,0
156,007,0,0,0,-2135,0
160,007,476546,0,0,0,0
180,007,1535,0,0,0,527
190,007,7131176,0,0,0,1842899
201,007,2945155,0,0,0,0
202,007,19351851,0,0,0,0
203,007,677259,0,0,0,0
204,007,4318,0,0,0,0
209,007,22978583,0,0,0,0
210,007,30109759,0,0,0,0
220,007,30109759,0,0,0,0
001,008,13220,0,0,343,0
010,008,1042,20,19,7,0
017,008,795333,22209,48361,929,5248
024,008,701322,0,0,0,0
027,008,10754,2044,2162,595,0
038,008,1601,191,180,3,0
049,008,2364,55,3,3,0
074,008,14191,979,138,601,0
079,008,134769,15813,15278,4346,6349
084,008,9361,655,93,167,8203
085,008,2401837,310021,217001,193937,1664738
093,008,436950,20237,21378,8452,13855
094,008,13474,433,473,652,0
097,008,17101,1403,1956,881,0
098,008,164056,29349,38422,8937,51734
102,008,2567,66,141,235,0
108,008,174556,15322,12474,4244,418
111,008,2084,67,143,14,754
113,008,162531,7306,2530,6137,3188
115,008,12889,0,0,0,0
121,008,2542,116,250,35,0
127,008,81380,0,0,0,0
134,008,5669,215,422,119,0
139,008,5694,0,0,0,0
145,008,0,-426501,0,0,0
146,008,0,0,-361424,0,0
149,008,0,0,0,-1175,0
150,008,18355,0,0,0,0
151,008,0,0,0,-123364,0
154,008,0,0,0,-104883,0
156,008,0,0,0,-1215,0
159,008,8389,0,0,0,0
160,008,360579,0,0,0,0
163,008,1703,0,0,0,0
171,008,1601,0,0,0,0
180,008,966,0,0,0,0
190,008,5558880,0,0,0,1754487
201,008,2439230,0,0,0,0
202,008,16578622,0,0,0,0
203,008,832537,0,0,0,0
204,008,14059,0,0,0,0
209,008,19864448,0,0,0,0
210,008,25423328,0,0,0,0
220,008,25423328,0,0,0,0
009,009,528279,44383,0,39724,0
024,009,1952967,0,0,0,0
027,009,135,26,16,7,0
085,009,1415107,132320,72107,64809,997833
093,009,258236,11949,12625,6403,775
094,009,58224,1601,1485,1603,0
097,009,89,8,14,4,0
098,009,1746,0,515,54,701
108,009,95904,3699,5813,1906,22048
111,009,3492,112,232,33,393
113,009,217386,2732,3322,8079,9052
115,009,168,0,0,0,0
127,009,32544,0,0,0,0
139,009,4882,0,0,0,0
145,009,0,-196830,0,0,0
146,009,0,0,-96129,0,0
149,009,0,0,0,-2488,0
150,009,132178,0,0,0,0
151,009,0,0,0,-81519,0
154,009,0,0,0,-38615,0
160,009,224065,0,0,0,0
170,009,52002,0,0,0,0
171,009,21018,0,0,0,0
177,009,17425,0,0,0,0
180,009,4491,0,0,0,1613
190,009,5020338,0,0,0,1032415
201,009,3877707,0,0,0,0
202,009,7833130,0,0,0,0
203,009,358480,0,0,0,0
204,009,9326,0,0,0,0
209,009,12078643,0,0,0,0
210,009,17098981,0,0,0,0
220,009,17098981,0,0,0,0
010,010,18061,778,765,592,0
024,010,114123,0,0,0,0
074,010,111,1,0,1,0
079,010,8638,544,1182,331,89
085,010,64159,4443,3019,4456,47776
093,010,381,18,17,7,0
094,010,679,17,18,15,0
098,010,33,5,5,1,13
102,010,119,2,3,3,0
108,010,35863,1399,2180,696,2935
113,010,211,10,6,5,26
115,010,246,0,0,0,0
127,010,3541,0,0,0,0
145,010,0,-7217,0,0,0
146,010,0,0,-7195,0,0
149,010,0,0,0,-9,0
150,010,35,0,0,0,0
151,010,0,0,0,-5753,0
154,010,0,0,0,-345,0
160,010,30320,0,0,0,0
180,010,4328,0,0,0,587
190,010,280848,0,0,0,51426
201,010,329844,0,0,0,0
202,010,1917165,0,0,0,0
203,010,15604,0,0,0,0
204,010,2572,0,0,0,0
209,010,2265185,0,0,0,0
210,010,2546033,0,0,0,0
220,010,2546033,0,0,0,0
011,011,37210,0,0,790,0
024,011,96337,0,0,0,0
074,011,2629,48,5,55,0
079,011,3671,201,386,114,0
085,011,473396,24423,18040,31076,47836
093,011,100718,4227,4220,2445,0
094,011,18924,395,275,335,0
098,011,1620,371,180,23,623
102,011,20372,295,626,466,0
108,011,102568,2945,4278,1307,1844
111,011,1853,52,106,11,279
113,011,5502,268,72,251,0
127,011,858,0,0,0,0
145,011,0,-33225,0,0,0
146,011,0,0,-28188,0,0
149,011,0,0,0,-146,0
150,011,799,0,0,0,0
151,011,0,0,0,-28175,0
154,011,0,0,0,-8552,0
160,011,37692,0,0,0,0
171,011,132,0,0,0,0
180,011,836,0,0,0,304
190,011,905117,0,0,0,50886
201,011,399891,0,0,0,0
202,011,1789975,0,0,0,0
203,011,49633,0,0,0,0
204,011,1654,0,0,0,0
209,011,2241153,0,0,0,0
210,011,3146270,0,0,0,0
220,011,3146270,0,0,0,0
012,012,20056,0,0,29,0
024,012,145796,0,0,0,0
079,012,1966,122,246,62,1
085,012,9186,369,231,454,4586
093,012,5589,199,195,128,0
094,012,98,1,1,0,0
098,012,972,134,133,5,418
108,012,3065,120,187,58,286
113,012,633,29,6,17,0
115,012,562,0,0,0,0
127,012,743,0,0,0,0
145,012,0,-974,0,0,0
146,012,0,0,-999,0,0
149,012,0,0,0,-5,0
151,012,0,0,0,-646,0
154,012,0,0,0,-102,0
160,012,11436,0,0,0,0
180,012,849,0,0,0,147
190,012,200951,0,0,0,5438
201,012,101097,0,0,0,0
202,012,622276,0,0,0,0
203,012,11116,0,0,0,0
204,012,781,0,0,0,0
209,012,735270,0,0,0,0
210,012,936221,0,0,0,0
220,012,936221,0,0,0,0
013,013,37454,0,0,224,0
024,013,124951,0,0,0,0
074,013,28313,1650,75,1405,0
079,013,756,50,113,41,17
085,013,306419,18295,15251,14537,194277
093,013,9641,527,569,260,0
094,013,1955,78,82,89,0
097,013,2,0,0,0,0
098,013,2979,390,503,173,1139
108,013,29776,1131,1799,597,1928
111,013,2099,65,154,16,672
113,013,4787,228,75,181,4
115,013,773,0,0,0,0
127,013,615,0,0,0,0
145,013,0,-22414,0,0,0
146,013,0,0,-18621,0,0
149,013,0,0,0,-130,0
150,013,987,0,0,0,0
151,013,0,0,0,-6605,0
154,013,0,0,0,-10788,0
160,013,22756,0,0,0,0
180,013,2651,0,0,0,729
190,013,576914,0,0,0,198766
201,013,288554,0,0,0,0
202,013,968734,0,0,0,0
203,013,25019,0,0,0,0
204,013,2527,0,0,0,0
209,013,1284834,0,0,0,0
210,013,1861748,0,0,0,0
220,013,1861748,0,0,0,0
001,014,36,0,0,0,0
014,014,127813,0,0,0,0
024,014,53648,0,0,0,0
025,014,1022,53,0,22,0
027,014,3880,738,511,217,0
074,014,23032,1609,62,1389,0
079,014,21512,1353,2804,826,155
085,014,230941,18023,12395,13147,155889
088,014,48356,8754,7142,715,1166
093,014,31483,1294,1437,687,145
094,014,6430,156,145,248,0
097,014,57,3,9,2,0
098,014,12128,878,1152,349,5819
102,014,104,2,8,4,0
108,014,22464,882,1369,456,994
111,014,2607,47,188,19,1426
113,014,646,35,0,61,10
115,014,2341,0,0,0,0
127,014,173,0,0,0,0
135,014,487,0,0,0,0
139,014,697,0,0,0,0
145,014,0,-33827,0,0,0
146,014,0,0,-27222,0,0
149,014,0,0,0,-74,0
150,014,632,0,0,0,0
151,014,0,0,0,-11974,0
154,014,0,0,0,-6094,0
160,014,20406,0,0,0,0
163,014,526,0,0,0,0
180,014,639,0,0,0,199
190,014,612060,0,0,0,165803
201,014,199906,0,0,0,0
202,014,915834,0,0,0,0
203,014,8266,0,0,0,0
204,014,2298,0,0,0,0
209,014,1126304,0,0,0,0
210,014,1738364,0,0,0,0
220,014,1738364,0,0,0,0
015,015,2432,268,0,45,0
024,015,73246,0,0,0,0
026,015,126017,9174,8302,608,0
074,015,790,10,1,11,0
079,015,1255,77,169,42,9
085,015,143143,8534,6063,9144,66315
093,015,35439,1387,2168,808,97
094,015,4069,101,117,245,0
097,015,47,4,4,1,0
098,015,14318,2189,2699,1394,4767
108,015,31730,1180,2015,684,518
111,015,297,3,14,2,180
113,015,2027,106,0,186,20
115,015,1175,0,0,0,0
127,015,396,0,0,0,0
134,015,9,0,0,0,0
145,015,0,-23033,0,0,0
146,015,0,0,-21552,0,0
149,015,0,0,0,-125,0
150,015,716,0,0,0,0
151,015,0,0,0,-9297,0
154,015,0,0,0,-3748,0
160,015,17446,0,0,0,0
180,015,503,0,0,0,147
190,015,455055,0,0,0,72053
201,015,144704,0,0,0,0
202,015,939920,0,0,0,0
203,015,27273,0,0,0,0
204,015,138,0,0,0,0
209,015,1112035,0,0,0,0
210,015,1567090,0,0,0,0
220,015,1567090,0,0,0,0
024,016,366345,0,0,0,0
060,016,2976,0,2,1,0
071,016,125104,576,309,877,0
074,016,1170,19,1,26,0
079,016,917,48,97,45,39
084,016,322211,22582,3074,7776,280516
085,016,2017301,188432,107384,91913,1413736
093,016,2730,133,160,50,485
094,016,15956,801,315,792,0
097,016,2605,283,530,155,0
098,016,12488,1655,2158,628,4786
099,016,49168,6455,9756,3481,0
100,016,73138,7321,8368,1981,0
102,016,223,3,5,23,0
107,016,4811,524,23,32,2173
108,016,46393,1847,2853,854,26871
109,016,671,20,57,9,0
111,016,96569,3273,7752,506,66150
113,016,19224,925,282,690,0
115,016,11615,0,0,0,0
121,016,2954,133,323,37,0
127,016,25401,0,0,0,0
134,016,9511,360,770,134,0
139,016,7161,0,0,0,0
145,016,0,-235390,0,0,0
146,016,0,0,-144219,0,0
148,016,4274,0,0,0,0
149,016,0,0,0,-627,0
150,016,11458,0,0,0,0
151,016,0,0,0,-69775,0
154,016,0,0,0,-39608,0
160,016,565270,0,0,0,0
170,016,1304,0,0,0,0
180,016,1902,0,0,0,624
190,016,3800850,0,0,0,1795380
201,016,3993706,0,0,0,0
202,016,13709284,0,0,0,0
203,016,540948,0,0,0,0
204,016,335265,0,0,0,0
209,016,18579203,0,0,0,0
210,016,22380053,0,0,0,0
220,016,22380053,0,0,0,0
001,017,55658,0,0,1741,0
010,017,8597,93,0,46,0
017,017,226740,22378,24756,26702,68915
024,017,2725,0,0,0,0
026,017,4441,358,210,37,0
027,017,2688,510,354,149,0
040,017,11534,301,113,3090,0
074,017,18736,1019,48,881,0
078,017,16667,1298,487,451,133
079,017,54988,3173,6144,2141,179
082,017,64,0,0,1,0
085,017,423417,31936,24660,20810,255237
088,017,1468,3,1,17,0
093,017,26431,1469,1815,518,194
094,017,309,5,8,12,0
097,017,28,2,4,1,0
098,017,99206,13126,17180,4819,38105
099,017,90612,11924,17368,5937,0
102,017,1728,26,71,72,0
108,017,19301,736,1173,380,3317
111,017,6034,191,416,50,1525
113,017,17803,349,454,608,26
115,017,115,0,0,0,0
127,017,9731,0,0,0,0
134,017,1910,114,297,42,0
135,017,841,0,0,0,0
137,017,16222,0,0,0,0
139,017,11270,0,0,0,0
145,017,0,-89011,0,0,0
146,017,0,0,-95559,0,0
149,017,169,0,0,-170,0
150,017,11476,0,0,0,0
151,017,0,0,0,-54379,0
154,017,0,0,0,-9452,0
156,017,11811,0,0,-4504,0
160,017,49140,0,0,0,0
177,017,4441,0,0,0,0
180,017,901,0,0,0,323
190,017,1207202,0,0,0,367954
201,017,426082,0,0,0,0
202,017,2418823,0,0,0,0
203,017,82901,0,0,0,0
204,017,675,0,0,0,0
209,017,2928481,0,0,0,0
210,017,4135683,0,0,0,0
220,017,4135683,0,0,0,0
001,018,675217,6669,0,7158,0
002,018,643,0,0,15,0
006,018,7249,433,364,80,0
017,018,1637,184,0,109,0
018,018,35360,3889,0,453,31018
025,018,41,2,0,5,0
027,018,1371,261,180,77,0
038,018,69,1,1,6,0
044,018,433,16,32,10,0
049,018,104482,1974,4612,3171,0
061,018,1196593,36641,102526,20292,0
074,018,9218,140,23,132,0
079,018,2882,163,345,225,0
088,018,188602,61388,46603,3992,42052
092,018,2097,101,53,31,1893
093,018,36959,1572,1922,695,0
094,018,1021,25,23,34,0
097,018,73,5,11,2,0
098,018,321,43,56,15,124
108,018,55,0,0,1,29
111,018,100493,486,7102,814,50592
113,018,1553,65,39,52,0
122,018,447,9,0,4,0
126,018,209,10,11,5,0
127,018,4394,0,0,0,0
129,018,503,9,7,2,0
134,018,167,38,31,3,0
135,018,10383,0,0,0,0
137,018,455,0,0,0,0
139,018,12385,0,0,0,0
145,018,0,-114124,0,0,0
146,018,0,0,-163941,0,0
149,018,0,0,0,-51,0
150,018,16737,0,0,0,0
151,018,0,0,0,-34505,0
154,018,0,0,0,-1892,0
156,018,0,0,0,-935,0
159,018,2225,0,0,0,0
160,018,164602,0,0,0,0
164,018,3288,0,0,0,0
177,018,615,0,0,0,0
180,018,2728,0,0,0,936
190,018,2585507,0,0,0,126644
201,018,1286456,0,0,0,0
202,018,9643279,0,0,0,0
203,018,467867,0,0,0,0
204,018,11303,0,0,0,0
209,018,11408905,0,0,0,0
210,018,13994412,0,0,0,0
220,018,13994412,0,0,0,0
004,019,7983,0,0,147,0
006,019,143100,8568,7239,1591,0
007,019,259661,35784,60161,17408,0
026,019,74836,4292,4265,769,0
028,019,17841,3297,0,450,0
029,019,879,128,147,21,0
038,019,1112,16,14,140,0
049,019,3548364,60768,0,123201,0
051,019,37934,3257,245,1203,0
061,019,6603720,196659,867272,119628,122762
072,019,2838,156,239,32,0
074,019,4935,61,17,154,0
079,019,18953,1177,2492,620,0
088,019,1256234,419441,338571,29209,105202
092,019,111402,5651,2823,1717,100189
093,019,141589,6114,8909,3612,485
094,019,20397,503,401,1165,0
097,019,783,89,74,39,0
098,019,2257,292,391,104,876
099,019,381,50,71,26,0
100,019,33,3,3,1,0
102,019,6323,125,535,1191,0
106,019,5410,85,193,88,150
108,019,23418,777,2012,1009,42
111,019,56430,1676,3982,490,29886
113,019,8829,419,124,339,0
115,019,17908,0,0,0,0
122,019,38422,885,0,332,0
126,019,16,0,0,0,0
127,019,96113,0,0,0,0
129,019,16348,766,762,295,358
134,019,40795,10185,7914,985,317
135,019,262418,0,0,0,0
137,019,65965,0,0,0,0
139,019,78039,0,0,0,0
144,019,2904,0,0,0,0
145,019,0,-761224,0,0,0
146,019,0,0,-1308856,0,0
147,019,1609,0,0,0,0
148,019,464,0,0,0,0
149,019,0,0,0,-20961,0
150,019,12995,0,0,0,0
151,019,0,0,0,-173709,0
154,019,0,0,0,-110666,0
156,019,0,0,0,-630,0
159,019,28513,0,0,0,0
160,019,204227,0,0,0,0
164,019,9012,0,0,0,0
171,019,1543,0,0,0,0
180,019,2572,0,0,0,944
190,019,13235505,0,0,0,361211
201,019,1205314,0,0,0,0
202,019,1537089,0,0,0,0
203,019,582796,0,0,0,0
204,019,36387,0,0,0,0
209,019,3361586,0,0,0,0
210,019,16597091,0,0,0,0
220,019,16597091,0,0,0,0
001,020,22539,165,0,234,0
003,020,6608,313,0,283,205
006,020,1718,102,85,18,0
007,020,7211,952,1682,475,0
017,020,6222,232,0,26,0
020,020,812,36,0,11,0
025,020,35,0,0,0,0
027,020,1256,238,165,69,0
028,020,17499,1837,1433,405,0
038,020,749,0,0,4,0
042,020,25190,0,1776,232,0
044,020,5535,239,671,283,0
049,020,9278,191,0,2,0
061,020,95236,2064,9017,1380,0
074,020,3651,57,9,45,0
079,020,34,1,3,0,0
088,020,44345,22875,19412,1290,587
093,020,1001,67,67,15,0
097,020,18,0,4,0,0
098,020,2241,300,377,117,862
100,020,133,11,19,3,0
101,020,35,0,0,2,0
102,020,109,0,3,6,0
108,020,2079,90,126,34,146
111,020,4971,169,311,32,1934
122,020,178,3,0,1,0
127,020,10,0,0,0,0
129,020,221,9,7,2,0
134,020,423,104,80,6,0
135,020,533,0,0,0,0
137,020,533,0,0,0,0
139,020,4480,0,0,0,0
145,020,0,-30055,0,0,0
146,020,0,0,-35247,0,0
149,020,0,0,0,-4,0
151,020,0,0,0,-4787,0
154,020,0,0,0,-184,0
159,020,2172,0,0,0,0
160,020,7384,0,0,0,0
177,020,2189,0,0,0,0
180,020,1293,0,0,0,433
190,020,277921,0,0,0,4167
201,020,91479,0,0,0,0
202,020,245536,0,0,0,0
203,020,9279,0,0,0,0
204,020,5359,0,0,0,0
209,020,351653,0,0,0,0
210,020,629574,0,0,0,0
220,020,629574,0,0,0,0
001,021,615264,12219,0,6522,0
006,021,2016,120,101,21,0
007,021,4830,665,1119,324,0
021,021,302665,21757,0,3593,274901
022,021,842790,24914,63316,15883,3407
026,021,88,5,4,0,0
027,021,1949,408,204,100,0
028,021,629156,76631,44921,10571,0
029,021,64564,7103,8603,2369,0
049,021,1878290,37802,0,82082,0
051,021,43143,3833,272,1487,0
061,021,9372971,324331,1154958,174951,100438
068,021,5361,308,325,74,0
074,021,7693,117,17,145,0
079,021,1617,94,198,60,23
082,021,9046,268,312,267,1
084,021,1635,113,15,30,1434
088,021,786047,262463,211821,17143,38893
092,021,1316,65,33,19,1186
093,021,82666,2494,2766,1328,2373
094,021,13205,335,260,779,0
097,021,23,1,2,0,0
098,021,116188,15475,20022,5479,44725
100,021,886,81,95,20,0
102,021,8330,114,321,356,0
106,021,886,11,36,14,225
108,021,22,0,0,0,3
111,021,102252,3174,7009,910,64264
113,021,47237,2271,670,1792,0
119,021,132,13,16,3,0
122,021,11166,265,736,104,0
127,021,70812,0,0,0,0
129,021,20228,905,727,281,0
134,021,6757,1686,1311,3,0
135,021,139030,0,0,0,0
137,021,12409,0,0,0,0
139,021,78899,0,0,0,0
145,021,0,-800041,0,0,0
146,021,0,0,-1520190,0,0
149,021,0,0,0,-916,0
150,021,60908,0,0,0,0
151,021,0,0,0,-277643,0
154,021,0,0,0,-47662,0
156,021,0,0,0,-489,0
159,021,11033,0,0,0,0
160,021,248662,0,0,0,0
164,021,1971,0,0,0,0
177,021,1883,0,0,0,0
180,021,66,0,0,0,21
190,021,15606092,0,0,0,531894
201,021,1169637,0,0,0,0
202,021,5009952,0,0,0,0
203,021,356498,0,0,0,0
204,021,14350,0,0,0,0
209,021,6550437,0,0,0,0
210,021,22156529,0,0,0,0
220,021,22156529,0,0,0,0
001,022,599484,4943,0,2637,0
003,022,1965,0,0,47,0
004,022,2417,42,0,74,0
006,022,493,25,21,4,0
007,022,398135,54865,92250,26696,0
017,022,6642,235,0,28,0
026,022,1009,71,55,4,0
027,022,704,134,93,39,0
028,022,598328,75389,43977,6283,0
029,022,196681,19982,25085,7052,0
049,022,456745,6103,0,22514,0
051,022,35564,3176,211,1210,0
061,022,3247719,121011,396359,42162,61201
074,022,707,9,1,8,0
078,022,2049,2,179,49,0
079,022,35609,2249,4873,1305,107
082,022,913,37,24,21,0
088,022,342881,114480,92404,5891,76944
092,022,1139,59,29,16,1025
093,022,213887,10983,12426,4642,3246
094,022,2795,72,64,142,0
098,022,52594,6946,9100,2559,20211
099,022,662,89,125,45,0
102,022,4319,64,134,201,0
108,022,52,0,0,0,30
110,022,430,14,32,6,0
111,022,20842,656,1465,163,11246
113,022,16638,794,254,605,0
115,022,73,0,3,0,0
122,022,15240,325,91,145,0
126,022,21,0,0,1,0
127,022,1471,0,0,0,0
129,022,15481,777,696,331,47
134,022,5602,184,266,128,1000
135,022,91486,0,0,0,0
137,022,43026,0,0,0,0
139,022,73814,0,0,0,0
145,022,0,-423716,0,0,0
146,022,0,0,-680217,0,0
149,022,0,0,0,-1506,0
150,022,294,0,0,0,0
151,022,0,0,0,-55370,0
154,022,0,0,0,-67135,0
156,022,0,0,0,-997,0
159,022,6852,0,0,0,0
160,022,121311,0,0,0,0
180,022,536,0,0,0,168
190,022,6616610,0,0,0,175225
201,022,910516,0,0,0,0
202,022,2744091,0,0,0,0
203,022,220331,0,0,0,0
204,022,18887,0,0,0,0
209,022,3893825,0,0,0,0
210,022,10510435,0,0,0,0
220,022,10510435,0,0,0,0
017,023,8736,255,0,37,0
023,023,182337,1049,0,168,0
024,023,67042,0,0,0,0
025,023,46459,2424,0,986,0
026,023,11819,778,682,4,0
027,023,3899,741,513,215,0
074,023,27,0,0,0,0
079,023,17158,1038,2059,703,0
082,023,2219,36,0,63,0
085,023,9759,677,451,643,1212
092,023,124,0,0,1,122
093,023,294,8,8,7,0
097,023,17,1,3,0,0
098,023,73,6,6,7,32
099,023,71,8,12,3,0
102,023,73,2,2,1,0
108,023,6345,161,410,45,3
111,023,793,11,53,10,66
113,023,3043,160,57,75,0
126,023,1212,55,66,36,0
127,023,1543,0,0,0,0
134,023,40,0,0,0,0
139,023,10312,0,0,0,0
145,023,0,-7410,0,0,0
146,023,0,0,-4322,0,0
149,023,0,0,0,-41,0
