ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
177,008,5623,0,0,0,0
180,008,763895,0,0,0,0
190,008,84831193,0,0,0,18049186
201,008,35623391,0,0,0,0
202,008,86238127,0,0,0,0
203,008,8479402,0,0,0,0
204,008,1145,0,0,0,0
209,008,130342065,0,0,0,0
210,008,215173258,0,0,0,0
009,009,4968976,313700,0,282314,8365
024,009,2910848,0,0,0,0
085,009,9405220,2080645,2304333,1122436,3162270
093,009,1572808,104163,117241,37669,110887
094,009,474361,6174,6033,2306,0
098,009,3231,136,127,56,815
108,009,573229,48473,96762,18531,0
111,009,5858,202,729,13,1256
113,009,663993,58790,28408,6723,0
115,009,79,0,0,0,0
127,009,19992,0,0,0,0
135,009,146237,0,0,0,0
137,009,34897,0,0,0,0
139,009,731,0,0,0,0
145,009,0,-2612283,0,0,0
146,009,0,0,-2553633,0,0
149,009,0,0,0,-17009,0
150,009,88022,0,0,0,0
151,009,0,0,0,-1194806,0
154,009,0,0,0,-258233,0
159,009,13710,0,0,0,0
160,009,1796490,0,0,0,0
170,009,561999,0,0,0,0
171,009,12032,0,0,0,0
177,009,8992,0,0,0,0
180,009,1029,0,0,0,0
190,009,23262734,0,0,0,3283593
201,009,15509111,0,0,0,0
202,009,18646230,0,0,0,0
203,009,448341,0,0,0,0
204,009,-2463398,0,0,0,0
209,009,32140284,0,0,0,0
210,009,55403018,0,0,0,0
010,010,69819,5762,2974,2860,0
024,010,103360,0,0,0,0
074,010,139,3,0,0,0
079,010,10076,1507,1323,571,0
085,010,364723,86623,80758,40599,0
093,010,35986,2222,2406,661,2537
094,010,1440,39,38,15,0
098,010,76867,2769,2996,1685,19397
102,010,95,0,4,3,0
108,010,30722,2253,4450,835,0
113,010,12932,1961,444,91,0
115,010,120,12,0,0,0
127,010,4000,0,0,0,0
135,010,20950,0,0,0,0
145,010,0,-103151,0,0,0
146,010,0,0,-95393,0,0
149,010,0,0,0,-57,0
150,010,18,0,0,0,0
151,010,0,0,0,-38227,0
154,010,0,0,0,-9036,0
159,010,10475,0,0,0,0
160,010,90610,0,0,0,0
180,010,1828,0,0,0,0
190,010,834160,0,0,0,21934
201,010,541098,0,0,0,0
202,010,2415546,0,0,0,0
203,010,49577,0,0,0,0
204,010,3241,0,0,0,0
209,010,3009462,0,0,0,0
210,010,3843622,0,0,0,0
001,011,239,0,0,0,0
011,011,857806,39175,0,46965,0
017,011,7290,0,0,0,0
024,011,954393,0,0,0,0
038,011,68,0,0,0,0
074,011,13996,206,11,60,0
079,011,17281,1999,2385,514,0
085,011,12991315,470124,2903800,792679,97120
093,011,1707363,55892,59920,22086,120374
094,011,59273,716,830,603,0
098,011,7898,296,186,66,1993
102,011,74478,2480,4563,2165,0
108,011,1915459,29937,55198,9871,0
111,011,16575,191,695,47,13553
113,011,93071,8256,374,324,0
127,011,7548,0,0,0,0
135,011,1205,0,0,0,0
145,011,0,-609272,0,0,0
146,011,0,0,-3027962,0,0
149,011,0,0,0,-953,0
150,011,3933,0,0,0,0
151,011,0,0,0,-810408,0
154,011,0,0,0,-64019,0
159,011,2139,0,0,0,0
160,011,839553,0,0,0,0
171,011,1066,0,0,0,0
180,011,55704,0,0,0,0
190,011,19627653,0,0,0,233040
201,011,6111714,0,0,0,0
202,011,16255862,0,0,0,0
203,011,214662,0,0,0,0
204,011,20605,0,0,0,0
209,011,22602843,0,0,0,0
210,011,42230496,0,0,0,0
012,012,891,0,0,0,0
024,012,4061,0,0,0,0
079,012,64,2,0,0,0
085,012,1232,34,24,29,0
093,012,457,32,32,10,32
094,012,58,2,0,0,0
098,012,55,2,2,0,14
108,012,88,0,6,0,0
111,012,121,4,6,0,26
113,012,136,0,0,0,0
115,012,16,0,0,0,0
127,012,23,0,0,0,0
145,012,0,-76,0,0,0
146,012,0,0,-70,0,0
151,012,0,0,0,-30,0
154,012,0,0,0,-9,0
160,012,1445,0,0,0,0
180,012,10,0,0,0,0
190,012,8657,0,0,0,72
201,012,2982,0,0,0,0
202,012,10224,0,0,0,0
203,012,372,0,0,0,0
204,012,19,0,0,0,0
209,012,13597,0,0,0,0
210,012,22254,0,0,0,0
013,013,2599,0,0,227,0
024,013,18434,0,0,0,0
074,013,1982,341,11,108,0
079,013,93,8,15,3,0
085,013,49710,8525,11772,6175,0
093,013,1127,45,83,19,79
094,013,164,2,4,3,0
098,013,641,6,6,18,162
108,013,2026,242,342,97,0
111,013,121,4,6,0,26
113,013,530,82,0,10,0
115,013,82,0,0,0,0
127,013,73,0,0,0,0
145,013,0,-9255,0,0,0
146,013,0,0,-12239,0,0
149,013,0,0,0,-271,0
150,013,128,0,0,0,0
151,013,0,0,0,-1072,0
154,013,0,0,0,-5317,0
160,013,3983,0,0,0,0
180,013,119,0,0,0,0
190,013,81812,0,0,0,267
201,013,18036,0,0,0,0
202,013,55856,0,0,0,0
