ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
113,003,4021,139,33,38,0
115,003,96,0,0,0,0
127,003,56,0,0,0,0
139,003,399,0,0,0,0
145,003,0,-781,0,0,0
146,003,0,0,-854,0,0
149,003,0,0,0,0,0
151,003,0,0,0,-435,0
154,003,0,0,0,-58,0
160,003,6428,0,0,0,0
180,003,190,0,0,0,0
190,003,174695,0,0,0,4356
201,003,154256,0,0,0,0
202,003,305853,0,0,0,0
203,003,4089,0,0,0,0
204,003,62,0,0,0,0
209,003,464260,0,0,0,0
210,003,638955,0,0,0,0
004,004,980140,825,0,3821,0
024,004,1675569,0,0,0,0
074,004,496,37,5,15,0
079,004,420,179,143,43,0
085,004,889263,254630,110959,158148,0
093,004,67958,5494,6887,2226,2542
094,004,18255,1112,1230,621,0
098,004,7645,2015,2598,117,2033
108,004,128088,7403,13278,2889,0
111,004,7240,754,2081,152,3647
113,004,25197,4865,2890,1366,0
115,004,4680,0,0,0,0
127,004,1169,0,0,0,0
139,004,699,0,0,0,0
144,004,324,0,0,0,0
145,004,0,-277314,0,0,0
146,004,0,0,-140071,0,0
149,004,0,0,0,-915,0
150,004,6607,0,0,0,0
151,004,0,0,0,-79357,0
154,004,0,0,0,-89126,0
160,004,391447,0,0,0,0
180,004,197,0,0,0,0
190,004,4205394,0,0,0,8222
201,004,3175032,0,0,0,0
202,004,4364942,0,0,0,0
203,004,121826,0,0,0,0
204,004,1157,0,0,0,0
209,004,7662957,0,0,0,0
210,004,11868351,0,0,0,0
005,005,180767,15970,0,441,1752
017,005,361522,182,0,595,227750
024,005,50054,0,0,0,0
074,005,30624,170,27,65,0
079,005,2404,90,418,19,0
085,005,95539,4626,3162,3760,0
093,005,8624,289,299,185,374
094,005,19488,146,152,104,0
097,005,65,0,0,0,0
098,005,8721,881,962,29,4513
108,005,139550,2523,5093,1186,0
111,005,2284,0,0,0,1958
113,005,354,0,0,0,0
115,005,202,0,0,0,0
127,005,46392,0,0,0,0
145,005,0,-24877,0,0,0
146,005,0,0,-10113,0,0
149,005,0,0,0,-146,0
150,005,427,0,0,0,0
151,005,0,0,0,-5357,0
154,005,0,0,0,-881,0
160,005,16329,0,0,0,0
180,005,1391,0,0,0,0
190,005,964737,0,0,0,236347
201,005,262195,0,0,0,0
202,005,963034,0,0,0,0
203,005,59568,0,0,0,0
204,005,219,0,0,0,0
209,005,1285016,0,0,0,0
210,005,2249753,0,0,0,0
006,006,1217877,51654,58447,6852,0
024,006,1313205,0,0,0,0
027,006,227,53,38,11,0
074,006,35644,918,129,345,0
079,006,21777,1689,4333,334,0
085,006,487186,54065,41730,58067,0
093,006,298928,18219,26350,7140,11777
094,006,34024,371,351,90,0
097,006,171,0,55,0,0
098,006,19722,2392,4234,616,8224
102,006,1589,78,245,173,0
108,006,158615,5197,9234,1957,0
111,006,1520,58,130,0,1142
113,006,66667,2016,824,632,0
115,006,2931,0,0,0,0
127,006,5331,0,0,0,0
135,006,1676,0,0,0,0
139,006,2318,0,0,0,0
145,006,0,-136710,0,0,0
146,006,0,0,-146100,0,0
149,006,0,0,0,-688,0
150,006,4165,0,0,0,0
151,006,0,0,0,-49570,0
154,006,0,0,0,-25959,0
160,006,108100,0,0,0,0
163,006,152,0,0,0,0
177,006,24529,0,0,0,0
180,006,1941,0,0,0,0
190,006,3808295,0,0,0,21143
201,006,1296787,0,0,0,0
202,006,3813740,0,0,0,0
203,006,56198,0,0,0,0
204,006,875,0,0,0,0
209,006,5167600,0,0,0,0
210,006,8975895,0,0,0,0
001,007,220296,0,0,1498,0
006,007,477411,44615,94578,5332,0
010,007,0,0,0,0,0
017,007,5215058,235034,717803,6600,257155
024,007,1691287,0,0,0,0
027,007,23757,7485,8339,1227,0
049,007,2065,108,0,0,0
074,007,60504,4764,510,1496,0
078,007,277,0,0,0,0
079,007,231145,19517,41849,5261,0
082,007,154560,4096,3079,0,0
084,007,227147,17243,3707,4862,199121
085,007,3665091,625725,500197,276647,2162081
088,007,0,0,0,0,0
093,007,1066487,54366,62882,22719,44138
094,007,123400,1757,2018,998,0
097,007,19921,4900,8801,1500,0
098,007,535384,20525,36644,5221,313016
102,007,1842,63,153,116,0
108,007,480237,16210,29057,6311,0
111,007,11185,348,780,38,8590
113,007,236792,8433,6902,2485,0
115,007,15442,0,0,0,0
127,007,891172,0,0,0,0
134,007,58100,0,0,0,0
135,007,80547,0,0,0,0
136,007,30502,0,0,0,0
139,007,21012,0,0,0,0
145,007,0,-1065189,0,0,0
146,007,0,0,-1517299,0,0
148,007,224410,0,0,0,0
149,007,0,0,0,-924,0
150,007,384400,0,0,0,0
151,007,0,0,0,-222570,0
154,007,0,0,0,-115084,0
156,007,0,0,0,-3733,0
159,007,508372,0,0,0,0
160,007,457089,0,0,0,0
162,007,86932,0,0,0,0
163,007,488037,0,0,0,0
164,007,203349,0,0,0,0
177,007,72625,0,0,0,0
180,007,1454,0,0,0,0
190,007,17967289,0,0,0,2984101
201,007,6556688,0,0,0,0
202,007,25097507,0,0,0,0
203,007,763923,0,0,0,0
204,007,4914,0,0,0,0
209,007,32423032,0,0,0,0
210,007,50390321,0,0,0,0
001,008,93743,0,0,1666,0
010,008,9304,29,28,6,0
017,008,1168105,61251,148864,2084,0
024,008,5363815,0,0,0,0
027,008,53421,2331,2458,484,0
038,008,7838,198,194,2,0
049,008,17462,108,0,0,0
074,008,114356,1303,165,345,0
079,008,262631,29231,27553,3096,0
084,008,1614073,166113,12654,14145,1417460
085,008,7856036,2102319,791344,469696,3992777
093,008,1450838,45402,53899,13817,63728
094,008,110714,291,371,243,0
097,008,172788,4306,7263,1724,0
098,008,1104098,69508,117404,14870,594617
102,008,14346,125,337,289,0
108,008,1487751,58904,55280,12547,0
111,008,63704,290,650,38,53783
113,008,717404,10379,2372,2820,0
115,008,74685,537,0,149,0
121,008,19359,209,441,32,0
127,008,653367,0,0,0,0
134,008,39199,316,653,100,0
139,008,9322,0,0,0,0
145,008,0,-2553150,0,0,0
146,008,0,0,-1221930,0,0
149,008,0,0,0,-2582,0
150,008,157324,0,0,0,0
151,008,0,0,0,-287878,0
154,008,0,0,0,-244893,0
156,008,0,0,0,-2800,0
159,008,43259,0,0,0,0
160,008,1386383,0,0,0,0
163,008,9581,0,0,0,0
171,008,12018,0,0,0,0
180,008,1047464,0,0,0,0
190,008,25134388,0,0,0,6122365
201,008,6940888,0,0,0,0
202,008,33553450,0,0,0,0
203,008,8088956,0,0,0,0
204,008,10737,0,0,0,0
209,008,48594031,0,0,0,0
210,008,73728419,0,0,0,0
009,009,1992212,216068,0,165672,0
024,009,1295627,0,0,0,0
027,009,34,5,9,5,0
085,009,3496352,738662,612841,274302,1464555
093,009,464653,17640,20961,6862,19970
094,009,17113,856,921,473,0
097,009,43,0,15,0,0
098,009,1198,0,428,117,492
108,009,458343,14355,25916,5709,0
111,009,3419,348,650,57,2027
113,009,323133,2711,2172,2580,0
115,009,46,0,0,0,0
127,009,14795,0,0,0,0
139,009,438,0,0,0,0
145,009,0,-990645,0,0,0
146,009,0,0,-663913,0,0
149,009,0,0,0,-8558,0
150,009,61881,0,0,0,0
151,009,0,0,0,-312423,0
154,009,0,0,0,-134796,0
156,009,0,0,0,0,0
160,009,578451,0,0,0,0
170,009,233020,0,0,0,0
171,009,9033,0,0,0,0
177,009,7280,0,0,0,0
180,009,1544,0,0,0,0
190,009,8958615,0,0,0,1487044
201,009,8203926,0,0,0,0
202,009,7222776,0,0,0,0
203,009,583693,0,0,0,0
204,009,201705,0,0,0,0
209,009,16212100,0,0,0,0
210,009,25170715,0,0,0,0
010,010,12455,709,704,376,0
024,010,62108,0,0,0,0
074,010,97,2,0,2,0
079,010,7304,837,1791,198,0
085,010,112381,35015,24394,23927,0
093,010,444,0,0,0,21
094,010,735,13,16,8,0
098,010,34,0,0,0,22
102,010,66,0,0,0,0
108,010,16962,919,1642,354,0
113,010,7940,394,159,63,0
115,010,149,0,0,0,0
127,010,3169,0,0,0,0
145,010,0,-37889,0,0,0
146,010,0,0,-28706,0,0
149,010,0,0,0,-26,0
150,010,26,0,0,0,0
151,010,0,0,0,-23497,0
154,010,0,0,0,-1405,0
156,010,0,0,0,0,0
160,010,30183,0,0,0,0
180,010,2940,0,0,0,0
190,010,256993,0,0,0,43
201,010,345138,0,0,0,0
202,010,1886063,0,0,0,0
203,010,21354,0,0,0,0
204,010,245,0,0,0,0
209,010,2252800,0,0,0,0
210,010,2509793,0,0,0,0
011,011,67755,0,0,3559,0
024,011,157023,0,0,0,0
074,011,4947,72,7,36,0
079,011,6321,389,748,87,0
085,011,1635027,123006,1093172,206610,0
093,011,219981,12435,14074,5286,8965
094,011,782,9,4,3,0
098,011,2690,504,385,29,1168
102,011,25787,674,1744,665,0
108,011,320574,7136,11900,2447,0
111,011,2613,58,130,0,2079
113,011,13501,301,53,89,0
127,011,1211,0,0,0,0
145,011,0,-144584,0,0,0
146,011,0,0,-1122217,0,0
149,011,0,0,0,-427,0
150,011,1494,0,0,0,0
151,011,0,0,0,-190821,0
154,011,0,0,0,-27563,0
156,011,0,0,0,0,0
160,011,163829,0,0,0,0
171,011,216,0,0,0,0
180,011,22597,0,0,0,0
190,011,2646348,0,0,0,12212
201,011,1185259,0,0,0,0
202,011,3032700,0,0,0,0
203,011,35192,0,0,0,0
204,011,673,0,0,0,0
209,011,4253824,0,0,0,0
210,011,6900172,0,0,0,0
012,012,9024,0,0,10,0
024,012,36375,0,0,0,0
079,012,688,60,109,9,0
085,012,4962,363,226,304,0
093,012,3620,289,299,93,140
094,012,27,0,0,0,0
098,012,549,126,96,0,215
108,012,877,33,48,12,0
111,012,2261,0,0,0,1939
113,012,1363,46,7,6,0
115,012,144,0,0,0,0
127,012,274,0,0,0,0
145,012,0,-917,0,0,0
146,012,0,0,-785,0,0
149,012,0,0,0,0,0
151,012,0,0,0,-376,0
154,012,0,0,0,-58,0
156,012,0,0,0,0,0
160,012,4950,0,0,0,0
180,012,238,0,0,0,0
190,012,65352,0,0,0,2294
201,012,23797,0,0,0,0
202,012,163326,0,0,0,0
203,012,5694,0,0,0,0
204,012,25,0,0,0,0
209,012,192842,0,0,0,0
210,012,258194,0,0,0,0
013,013,15667,0,0,56,0
024,013,105280,0,0,0,0
074,013,24136,1238,51,459,0
079,013,587,45,109,15,0
085,013,222676,40730,36841,22028,0
093,013,5203,578,599,185,183
094,013,425,9,8,5,0
098,013,3758,504,770,147,1540
108,013,11724,418,762,174,0
111,013,655,0,0,0,562
113,013,2829,93,20,25,0
115,013,442,0,0,0,0
127,013,506,0,0,0,0
145,013,0,-43615,0,0,0
146,013,0,0,-39160,0,0
149,013,0,0,0,-162,0
150,013,836,0,0,0,0
151,013,0,0,0,-8707,0
154,013,0,0,0,-14225,0
156,013,0,0,0,0,0
160,013,15185,0,0,0,0
180,013,1659,0,0,0,0
190,013,411568,0,0,0,2285
201,013,144320,0,0,0,0
202,013,460199,0,0,0,0
203,013,5436,0,0,0,0
204,013,100,0,0,0,0
209,013,610055,0,0,0,0
210,013,1021623,0,0,0,0
001,014,39,0,0,0,0
014,014,136090,0,0,0,0
024,014,75859,0,0,0,0
025,014,2130,274,0,112,0
027,014,3360,906,624,190,0
074,014,34242,2424,85,910,0
079,014,29243,2645,5342,622,0
085,014,162094,44540,31453,22142,0
088,014,61612,16510,13789,904,0
093,014,56514,4338,5390,1669,2149
094,014,11257,137,148,120,0
097,014,96,0,55,0,0
098,014,26724,2141,3753,616,13321
102,014,96,0,31,0,0
108,014,49296,2106,3737,839,0
111,014,6182,116,390,19,4850
113,014,2025,93,0,51,0
115,014,822,0,0,0,0
127,014,246,0,0,0,0
135,014,400,0,0,0,0
139,014,198,0,0,0,0
145,014,0,-76230,0,0,0
146,014,0,0,-64797,0,0
149,014,0,0,0,-104,0
150,014,933,0,0,0,0
151,014,0,0,0,-18618,0
154,014,0,0,0,-9472,0
156,014,0,0,0,0,0
160,014,16835,0,0,0,0
163,014,534,0,0,0,0
180,014,694,0,0,0,0
190,014,677521,0,0,0,20320
201,014,268521,0,0,0,0
202,014,991482,0,0,0,0
203,014,8797,0,0,0,0
204,014,190,0,0,0,0
209,014,1268990,0,0,0,0
210,014,1946511,0,0,0,0
015,015,3549,426,0,49,0
024,015,125155,0,0,0,0
026,015,900,112,98,5,0
074,015,1573,29,2,15,0
079,015,2298,284,607,59,0
085,015,448546,87030,51047,51121,0
093,015,50876,4338,7486,1762,1776
094,015,597,13,12,14,0
097,015,100,0,40,0,0
098,015,42579,10200,16263,4575,7605
108,015,95879,4829,9496,2162,0
111,015,776,0,0,0,665
113,015,4030,232,0,139,0
115,015,1587,0,0,0,0
127,015,760,0,0,0,0
134,015,12,0,0,0,0
145,015,0,-107493,0,0,0
146,015,0,0,-85051,0,0
149,015,0,0,0,-545,0
150,015,1422,0,0,0,0
151,015,0,0,0,-42303,0
154,015,0,0,0,-17053,0
156,015,0,0,0,0,0
160,015,146188,0,0,0,0
180,015,737,0,0,0,0
190,015,927564,0,0,0,10046
201,015,432777,0,0,0,0
202,015,1679149,0,0,0,0
203,015,69962,0,0,0,0
204,015,303,0,0,0,0
209,015,2182191,0,0,0,0
210,015,3109755,0,0,0,0
024,016,593543,0,0,0,0
060,016,1712,10,0,13,0
071,016,81002,959,584,970,0
074,016,999,33,2,19,0
079,016,714,105,218,40,0
084,016,517581,168723,31112,48537,236052
085,016,4091034,594597,322840,297232,2746048
093,016,3702,289,299,93,144
094,016,17137,878,398,478,0
097,016,2761,1121,567,403,0
098,016,16801,5163,8565,1378,1117
099,016,26958,6921,8335,6205,0
100,016,46848,15761,24793,2526,0
102,016,76,0,0,29,0
107,016,2617,1196,89,80,1142
108,016,475594,18065,32032,6435,0
109,016,308,10,48,5,0
111,016,238078,26030,60472,2577,127755
113,016,81606,2317,465,563,0
115,016,7137,0,0,0,0
121,016,2401,337,772,48,0
127,016,22484,0,0,0,0
134,016,7075,677,1608,134,0
139,016,1243,0,0,0,0
145,016,0,-843192,0,0,0
146,016,0,0,-493199,0,0
148,016,2047,0,0,0,0
149,016,0,0,0,-1949,0
150,016,10405,0,0,0,0
151,016,0,0,0,-233352,0
154,016,0,0,0,-132464,0
156,016,0,0,0,0,0
160,016,580142,0,0,0,0
170,016,1041,0,0,0,0
180,016,1245,0,0,0,0
190,016,6834291,0,0,0,3112258
201,016,7815063,0,0,0,0
202,016,28240202,0,0,0,0
203,016,2044096,0,0,0,0
204,016,4382,0,0,0,0
209,016,38103743,0,0,0,0
210,016,44938034,0,0,0,0
001,017,157791,0,0,3382,0
008,017,2511,0,0,0,0
010,017,31092,220,0,75,0
017,017,721490,65972,81435,58624,479208
024,017,130001,0,0,0,0
027,017,3725,633,435,132,0
040,017,13324,246,92,2287,0
049,017,933,45,11,2,0
074,017,37665,1314,58,493,0
078,017,41266,3277,1422,776,0
079,017,120070,6321,11931,1644,0
080,017,39956,0,0,0,0
082,017,10208,0,0,99,0
083,017,46456,0,0,0,0
085,017,587509,98699,76570,62918,0
088,017,2982,0,0,25,0
093,017,151134,8965,12277,2318,6077
094,017,851,4,8,8,0
097,017,57,0,0,0,0
098,017,376527,33369,57792,8623,183293
099,017,135048,25467,55691,8652,0
100,017,1209,0,0,0,0
102,017,5887,125,428,231,0
108,017,72130,1888,3475,758,0
109,017,208,0,0,0,0
111,017,56409,986,2081,171,45590
113,017,135907,1367,1182,778,0
115,017,158,0,0,0,0
119,017,81701,60,0,0,0
127,017,24073,0,0,0,0
129,017,23,0,0,0,0
134,017,5398,226,603,50,0
135,017,45900,0,0,0,0
136,017,7225,0,0,0,0
137,017,1492,0,0,0,0
139,017,6922,0,0,0,0
145,017,0,-249184,0,0,0
146,017,0,0,-305491,0,0
147,017,171,0,0,0,0
148,017,217660,0,0,0,0
149,017,398,0,0,-267,0
150,017,29114,0,0,0,0
151,017,0,0,0,-131500,0
152,017,196136,0,0,0,0
154,017,0,0,0,-11655,0
156,017,29456,0,0,-8624,0
159,017,209852,0,0,0,0
160,017,64573,0,0,0,0
162,017,1137,0,0,0,0
164,017,3691,0,0,0,0
168,017,390,0,0,0,0
177,017,10393,0,0,0,0
180,017,4955,0,0,0,0
190,017,3823164,0,0,0,714168
201,017,1416386,0,0,0,0
202,017,5742704,0,0,0,0
203,017,368407,0,0,0,0
204,017,1107,0,0,0,0
209,017,7528604,0,0,0,0
210,017,11351768,0,0,0,0
001,018,975103,12460,0,8943,0
002,018,1649,0,0,31,0
006,018,21921,714,501,95,0
017,018,3579,502,0,248,0
018,018,67921,4420,0,426,12442
025,018,61,5,0,10,0
027,018,1307,237,161,49,0
038,018,61,0,0,3,0
044,018,520,36,94,14,0
049,018,210267,4599,10761,4197,0
061,018,1370008,34305,103394,13889,0
074,018,2485,27,5,10,0
079,018,4348,239,483,127,0
088,018,281745,74029,57521,3216,0
092,018,4299,562,323,111,0
093,018,216929,9832,13475,3153,9074
094,018,1964,18,16,11,0
097,018,107,0,0,0,0
098,018,741,126,96,29,323
108,018,18985,520,266,150,0
111,018,103414,754,11054,834,77830
113,018,16653,394,159,107,0
122,018,1051,0,0,0,0
126,018,116,0,0,0,0
127,018,7034,0,0,0,0
129,018,643,0,0,0,0
134,018,193,45,50,0,0
135,018,50649,0,0,0,0
137,018,50,0,0,0,0
139,018,14595,0,0,0,0
145,018,0,-143824,0,0,0
146,018,0,0,-198359,0,0
149,018,0,0,0,-35,0
150,018,60876,0,0,0,0
151,018,0,0,0,-32942,0
154,018,0,0,0,-1800,0
156,018,0,0,0,-876,0
159,018,2211,0,0,0,0
160,018,211748,0,0,0,0
164,018,4560,0,0,0,0
177,018,884,0,0,0,0
180,018,3300,0,0,0,0
190,018,3661977,0,0,0,99669
201,018,3165138,0,0,0,0
202,018,10960862,0,0,0,0
203,018,640637,0,0,0,0
204,018,1961,0,0,0,0
209,018,14768598,0,0,0,0
210,018,18430575,0,0,0,0
004,019,42,0,0,0,0
006,019,360377,16901,11948,2267,0
007,019,171752,2276,3941,640,0
026,019,223,61,59,7,0
028,019,125,0,0,0,0
038,019,42676,510,609,717,0
048,019,337161,29673,0,4908,0
049,019,3201078,76620,0,88602,0
050,019,3613,17,0,643,0
051,019,33561,123,10,29,0
061,019,5460179,156902,745690,69794,0
072,019,543,158,287,21,0
074,019,1123,51,15,56,0
079,019,3970,1270,1617,257,0
082,019,22179,0,0,0,0
083,019,56,0,0,0,0
088,019,1353847,621528,514145,28967,0
092,019,43195,23050,14440,4567,0
093,019,95732,3181,5390,1391,4086
094,019,24421,243,226,312,0
097,019,202,77,64,45,0
098,019,749,178,74,88,258
099,019,50,0,0,16,0
102,019,967,157,396,225,0
106,019,517,96,285,91,34
108,019,10840,1404,4165,1404,0
111,019,21055,1971,4682,379,12024
113,019,234,23,7,6,0
115,019,41198,0,0,0,0
116,019,11232,834,763,0,0
122,019,13103,674,0,132,0
127,019,35391,0,0,0,0
129,019,2996,897,914,213,0
134,019,17350,45,50,0,0
135,019,270327,0,0,0,0
137,019,1048,0,0,0,0
139,019,12908,0,0,0,0
144,019,1153,0,0,0,0
145,019,0,-938920,0,0,0
146,019,0,0,-1309777,0,0
147,019,2008,0,0,0,0
148,019,53,0,0,0,0
149,019,0,0,0,-13815,0
150,019,655,0,0,0,0
151,019,0,0,0,-118954,0
154,019,0,0,0,-73008,0
156,019,353,0,0,0,0
159,019,13314,0,0,0,0
160,019,57849,0,0,0,0
162,019,10721,0,0,0,0
164,019,1001,0,0,0,0
171,019,321,0,0,0,0
174,019,1474,0,0,0,0
177,019,25225,0,0,0,0
180,019,145232,0,0,0,0
190,019,11855379,0,0,0,16402
201,019,1435621,0,0,0,0
202,019,3178160,0,0,0,0
203,019,22166,0,0,0,0
204,019,1755,0,0,0,0
209,019,4637702,0,0,0,0
210,019,16493081,0,0,0,0
001,020,71639,459,0,443,0
003,020,43646,938,0,616,4154
006,020,3869,176,117,23,0
007,020,14571,3641,6449,1088,0
017,020,19881,1003,0,89,0
020,020,4557,91,0,25,3893
025,020,139,0,0,0,0
027,020,2135,405,284,83,0
028,020,75350,3917,2947,827,0
038,020,491,0,0,2,0
042,020,61183,0,4771,546,0
044,020,12403,899,2548,680,0
049,020,23476,595,0,97,0
061,020,517966,7265,34192,3551,0
074,020,3936,43,7,15,0
079,020,87,0,0,0,0
088,020,183653,95398,83918,3643,0
093,020,1946,289,299,0,65
097,020,58,0,0,0,0
098,020,9695,1007,1732,293,4391
100,020,265,39,62,0,0
101,020,205,0,0,24,0
102,020,210,0,0,0,0
108,020,12259,418,666,118,0
111,020,24216,522,910,57,19487
122,020,764,0,0,0,0
127,020,22,0,0,0,0
129,020,513,0,0,0,0
134,020,1003,226,201,0,0
135,020,1851,0,0,0,0
137,020,60,0,0,0,0
139,020,2504,0,0,0,0
145,020,0,-117331,0,0,0
146,020,0,0,-139103,0,0
149,020,0,0,0,-4,0
151,020,0,0,0,-11769,0
154,020,0,0,0,-447,0
159,020,3835,0,0,0,0
160,020,12012,0,0,0,0
177,020,5687,0,0,0,0
180,020,2773,0,0,0,0
190,020,1118860,0,0,0,31990
201,020,403495,0,0,0,0
202,020,2337623,0,0,0,0
203,020,32888,0,0,0,0
204,020,414,0,0,0,0
209,020,2774420,0,0,0,0
210,020,3893280,0,0,0,0
001,021,558102,17516,0,6253,0
006,021,4915,381,266,49,0
007,021,7748,2503,3941,679,0
021,021,1388162,53824,0,6931,95
022,021,1581482,36136,84377,16601,4669
026,021,60,0,0,0,0
027,021,1632,598,293,106,0
028,021,1246028,99749,57841,13521,0
029,021,57769,15147,18927,3223,0
049,021,2299749,62227,0,77119,0
051,021,89970,9284,682,2345,0
061,021,21846355,778705,2037859,173382,0
068,021,6915,624,600,94,0
074,021,9232,175,24,95,0
079,021,2186,224,467,56,0
082,021,73856,4295,5352,2497,0
083,021,1485,0,0,0,0
084,021,2700,575,102,133,1782
088,021,1615996,447905,370736,19596,0
092,021,1832,562,323,111,0
093,021,95023,6651,8085,2504,3705
094,021,23247,371,328,470,0
097,021,27,0,0,0,0
098,021,220943,41502,69599,10265,66147
100,021,856,156,250,20,0
102,021,8325,314,1502,1336,0
106,021,511,0,95,46,280
111,021,190765,6493,14045,1194,144932
113,021,52673,2618,512,664,0
115,021,19818,0,0,0,0
119,021,169,0,55,0,0
122,021,24813,449,1748,97,0
127,021,204729,0,0,0,0
129,021,24214,2415,1994,475,0
134,021,11102,4420,3719,0,0
135,021,227999,0,0,0,0
136,021,3312,0,0,0,0
137,021,703,0,0,0,0
139,021,90579,0,0,0,0
145,021,0,-1595819,0,0,0
146,021,0,0,-2683722,0,0
147,021,29,0,0,0,0
149,021,0,0,0,-985,0
150,021,91024,0,0,0,0
151,021,0,0,0,-280948,0
154,021,0,0,0,-57496,0
156,021,0,0,0,-433,0
159,021,8285,0,0,0,0
160,021,510438,0,0,0,0
162,021,1200,0,0,0,0
164,021,3737,0,0,0,0
177,021,4830,0,0,0,0
180,021,72434,0,0,0,0
190,021,32687959,0,0,0,221610
201,021,2671737,0,0,0,0
202,021,16548551,0,0,0,0
203,021,907464,0,0,0,0
204,021,5621,0,0,0,0
209,021,20133373,0,0,0,0
210,021,52821332,0,0,0,0
001,022,775734,9077,0,3247,0
003,022,4341,9,0,53,0
004,022,4292,54,0,89,0
006,022,948,49,43,5,0
007,022,602606,45740,55174,42941,0
017,022,14633,1026,0,99,0
026,022,1623,152,117,6,0
027,022,800,220,151,48,0
028,022,1153877,133956,77366,10976,0
029,022,318312,64722,83821,14575,0
049,022,647022,17261,0,36373,0
051,022,80937,8795,600,2185,0
061,022,6994642,176359,974603,70350,0
074,022,1361,18,2,7,0
078,022,4242,0,661,122,0
079,022,54346,5141,11856,1149,0
082,022,1506,99,72,35,0
088,022,377089,185340,153259,6381,0
092,022,2162,562,323,111,0
093,022,388648,37594,47910,11591,13889
094,022,6595,88,90,98,0
098,022,125017,19518,32912,5045,44509
099,022,764,156,422,80,0
102,022,5811,204,520,405,0
108,022,120,0,0,0,0
110,022,845,18,38,5,0
111,022,68427,1971,4292,322,53025
113,022,45598,1830,392,455,0
115,022,71,0,0,0,0
122,022,45688,629,235,152,0
127,022,2827,0,0,0,0
129,022,24929,2346,2160,622,0
134,022,9180,406,653,151,0
135,022,187101,0,0,0,0
137,022,1702,0,0,0,0
139,022,30978,0,0,0,0
145,022,0,-713340,0,0,0
146,022,0,0,-1447672,0,0
149,022,0,0,0,-2787,0
150,022,553,0,0,0,0
151,022,0,0,0,-104618,0
154,022,0,0,0,-98478,0
156,022,0,0,0,-1795,0
159,022,8327,0,0,0,0
160,022,200646,0,0,0,0
180,022,3680,0,0,0,0
190,022,12197980,0,0,0,111423
201,022,1215074,0,0,0,0
202,022,3349504,0,0,0,0
203,022,332865,0,0,0,0
204,022,1819,0,0,0,0
209,022,4899262,0,0,0,0
210,022,17097242,0,0,0,0
017,023,19239,729,0,79,0
023,023,287158,1977,0,506,0
024,023,128366,0,0,0,0
025,023,80132,7187,0,2815,0
