ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
092,018,858,39,23,27,610
093,018,19299,714,874,371,4
094,018,545,7,8,10,0
097,018,81,6,14,4,0
098,018,176,24,31,16,90
108,018,37,0,0,3,22
111,018,52448,518,3019,741,32698
113,018,823,28,7,21,0
122,018,242,5,0,4,0
126,018,123,6,7,9,0
127,018,2307,0,0,0,0
129,018,278,5,4,3,0
134,018,96,25,18,4,0
135,018,7132,0,0,0,0
137,018,336,0,0,0,0
139,018,6476,0,0,0,0
145,018,0,-61723,0,0,0
146,018,0,0,-87130,0,0
149,018,0,0,0,-87,0
150,018,8745,0,0,0,0
151,018,0,0,0,-25750,0
154,018,0,0,0,-1012,0
156,018,0,0,0,-234,0
159,018,1179,0,0,0,0
160,018,85908,0,0,0,0
164,018,1731,0,0,0,0
177,018,336,0,0,0,0
180,018,1436,0,0,0,1330
190,018,1355121,182,198,-7,0
201,018,670265,0,0,0,0
202,018,5050173,0,0,0,0
203,018,242359,0,0,0,0
204,018,5989,0,0,0,0
209,018,5968786,0,0,0,0
210,018,7323907,0,0,0,0
004,019,4066,0,0,138,0
006,019,72648,4358,3632,2906,0
007,019,131805,17219,28837,13492,0
026,019,37999,2183,2011,839,0
028,019,9077,1815,0,547,0
029,019,468,68,78,16,0
038,019,583,7,6,110,0
049,019,1951570,33293,0,109146,0
051,019,63645,5378,405,3204,0
061,019,3313950,97799,432826,91883,211287
072,019,1450,80,123,24,0
074,019,3033,31,11,92,0
078,019,9,1,0,0,0
079,019,9638,568,1141,480,0
088,019,786649,248041,198754,37251,81102
092,019,43790,2087,1188,1395,31706
093,019,71879,2699,3935,1873,154
094,019,10376,131,124,308,0
097,019,769,79,82,40,0
098,019,1158,150,201,101,609
099,019,204,20,24,14,0
100,019,27,3,3,2,0
102,019,3219,64,273,1152,0
106,019,2759,42,92,93,92
108,019,11897,395,1042,975,24
111,019,28656,1738,1647,435,18794
113,019,4497,169,21,129,0
115,019,9105,0,0,0,0
122,019,19524,449,0,272,0
126,019,18,0,0,2,0
127,019,48798,0,0,0,0
129,019,8317,393,397,246,128
134,019,20722,6027,4046,825,64
135,019,174853,0,0,0,0
137,019,45265,0,0,0,0
139,019,39629,0,0,0,0
144,019,1491,0,0,0,0
145,019,0,-425287,0,0,0
146,019,0,0,-680899,0,0
147,019,831,0,0,0,0
148,019,256,0,0,0,0
149,019,0,0,0,-41272,0
150,019,6615,0,0,0,0
151,019,0,0,0,-155848,0
154,019,0,0,0,-70675,0
156,019,0,0,0,-195,0
159,019,14491,0,0,0,0
160,019,103675,0,0,0,0
164,019,4592,0,0,0,0
171,019,797,0,0,0,0
180,019,1317,0,0,0,1303
190,019,7066117,687,890,-37,0
201,019,611734,0,0,0,0
202,019,899633,0,0,0,0
203,019,242382,0,0,0,0
204,019,18723,0,0,0,0
209,019,1772472,0,0,0,0
210,019,8838589,0,0,0,0
001,020,11400,84,0,41,0
003,020,3343,159,0,279,1214
006,020,870,52,43,35,0
007,020,3648,457,804,368,0
017,020,3148,107,0,9,0
020,020,412,22,0,12,378
025,020,19,0,0,0,0
027,020,636,127,95,81,0
028,020,8851,1498,1157,686,0
038,020,380,0,0,1,0
042,020,12740,0,878,185,0
044,020,2800,119,340,234,0
049,020,4693,97,0,0,0
061,020,48159,1035,4535,1069,0
074,020,2224,29,6,27,0
079,020,18,1,2,0,0
088,020,22426,10926,9204,1330,366
093,020,507,30,30,8,0
097,020,19,1,5,0,0
098,020,1134,152,191,112,109
100,020,68,6,10,4,0
101,020,19,0,0,2,0
102,020,56,0,2,7,0
108,020,1052,46,65,34,81
111,020,2515,174,129,29,1218
122,020,91,2,0,1,0
127,020,6,0,0,0,0
129,020,113,5,4,3,0
134,020,215,61,41,6,0
135,020,355,0,0,0,0
137,020,365,0,0,0,0
139,020,2267,0,0,0,0
145,020,0,-15190,0,0,0
146,020,0,0,-17541,0,0
149,020,0,0,0,-7,0
151,020,0,0,0,-4436,0
154,020,0,0,0,-120,0
159,020,1099,0,0,0,0
160,020,3735,0,0,0,0
177,020,1108,0,0,0,0
180,020,655,0,0,0,592
190,020,141146,8,7,0,0
201,020,46260,0,0,0,0
202,020,123741,0,0,0,0
203,020,4506,0,0,0,0
204,020,2748,0,0,0,0
209,020,177255,0,0,0,0
210,020,318401,0,0,0,0
001,021,380520,7610,0,1390,0
006,021,1385,83,69,55,0
007,021,3256,426,713,334,0
022,021,549044,16090,40885,16541,6007
026,021,99,6,5,2,0
027,021,1329,293,158,158,0
028,021,413402,111520,66180,30181,0
029,021,43135,4708,5697,2215,0
049,021,1507627,30225,0,106124,0
051,021,91204,7970,565,4988,0
061,021,5376680,184367,658876,153603,188621
068,021,3601,201,214,81,0
074,021,6211,78,14,114,0
079,021,1105,62,123,63,24
082,021,10178,290,339,484,3
084,021,1076,75,10,32,126
088,021,567403,178918,143341,25204,34564
092,021,711,34,19,23,524
093,021,55222,1449,1608,906,1004
094,021,8843,115,106,272,0
097,021,57,3,5,2,0
098,021,77606,10350,13393,6865,1482
100,021,609,56,63,31,0
102,021,5583,77,216,455,0
106,021,609,8,24,22,150
108,021,42,0,0,0,6
111,021,68305,4334,3813,1060,53152
113,021,31568,1198,148,891,0
119,021,116,11,14,7,0
122,021,7476,178,465,113,0
127,021,47319,0,0,0,0
129,021,13536,611,498,308,0
134,021,4533,1318,885,2,0
135,021,121897,0,0,0,0
137,021,11235,0,0,0,0
139,021,52711,0,0,0,0
145,021,0,-562664,0,0,0
146,021,0,0,-938446,0,0
149,021,0,0,0,-2221,0
150,021,40704,0,0,0,0
151,021,0,0,0,-313202,0
154,021,0,0,0,-36908,0
156,021,0,0,0,-195,0
159,021,7398,0,0,0,0
160,021,166082,0,0,0,0
164,021,1343,0,0,0,0
177,021,1287,0,0,0,0
180,021,82,0,0,0,74
190,021,9682129,369,364,-18,0
201,021,778699,0,0,0,0
202,021,3450365,0,0,0,0
203,021,238096,0,0,0,0
204,021,9735,0,0,0,0
209,021,4476895,0,0,0,0
210,021,14159024,0,0,0,0
001,022,256531,2130,0,389,0
003,022,891,0,0,42,0
004,022,1096,19,0,62,0
006,022,231,12,10,8,0
007,022,123800,16172,27087,12674,0
017,022,3007,97,0,9,0
026,022,463,33,24,4,0
027,022,326,65,49,42,0
028,022,272024,82737,47256,12719,0
029,022,88664,8936,11209,4446,0
049,022,287987,3834,0,22866,0
051,022,52302,4597,306,2824,0
061,022,1373655,50721,166721,27295,84745
074,022,396,5,1,5,0
078,022,933,1,68,30,0
079,022,16060,962,1978,896,75
082,022,704,28,19,27,0
088,022,154561,48734,39049,5409,42701
092,022,406,20,11,13,242
093,022,96420,4305,4874,2137,922
094,022,1269,17,18,34,0
097,022,9,0,0,0,0
098,022,23719,3137,4110,2166,3431
099,022,305,30,36,20,0
100,022,9,0,0,0,0
102,022,1956,29,61,174,0
108,022,28,0,0,0,18
110,022,205,7,13,6,0
111,022,9402,603,539,129,6286
113,022,7508,283,38,204,0
115,022,42,0,2,0,0
121,022,9,0,0,0,0
122,022,6878,147,39,106,0
126,022,14,0,0,2,0
127,022,676,0,0,0,0
129,022,6985,354,322,244,15
134,022,2536,97,121,96,178
135,022,54141,0,0,0,0
137,022,26219,0,0,0,0
139,022,33279,0,0,0,0
145,022,0,-228112,0,0,0
146,022,0,0,-303961,0,0
149,022,0,0,0,-2463,0
150,022,140,0,0,0,0
151,022,0,0,0,-56746,0
154,022,0,0,0,-35616,0
156,022,0,0,0,-253,0
159,022,3100,0,0,0,0
160,022,54693,0,0,0,0
180,022,251,0,0,0,212
190,022,2963830,2246,2839,240,0
201,022,410336,0,0,0,0
202,022,1200636,0,0,0,0
203,022,79329,0,0,0,0
204,022,8634,0,0,0,0
209,022,1698935,0,0,0,0
210,022,4662765,0,0,0,0
017,023,4101,109,0,12,0
023,023,85574,655,0,171,0
024,023,30639,0,0,0,0
025,023,21806,1064,0,727,0
026,023,5548,366,298,5,0
027,023,1831,366,274,234,0
074,023,16,0,0,0,0
079,023,8054,462,870,502,0
082,023,1751,28,0,81,0
085,023,4101,270,182,319,505
092,023,46,0,0,1,30
093,023,139,4,4,4,0
097,023,16,1,3,0,0
098,023,35,3,3,7,0
099,023,34,3,4,2,0
102,023,35,1,1,2,0
108,023,2979,76,196,41,2
111,023,373,10,21,9,43
113,023,1429,60,9,27,0
126,023,570,25,30,47,0
127,023,725,0,0,0,0
134,023,20,0,0,0,0
139,023,4841,0,0,0,0
145,023,0,-3503,0,0,0
146,023,0,0,-1895,0,0
149,023,0,0,0,-67,0
151,023,0,0,0,-1751,0
154,023,0,0,0,-373,0
160,023,5771,0,0,0,0
163,023,95,0,0,0,0
190,023,180529,1,1,0,0
201,023,28152,0,0,0,0
202,023,277494,0,0,0,0
203,023,5793,0,0,0,0
204,023,70,0,0,0,0
209,023,311509,0,0,0,0
210,023,492038,0,0,0,0
064,024,114,0,0,8,0
080,024,261,23,14,14,0
092,024,569,24,15,18,418
093,024,1784823,52674,50861,37945,10701
094,024,308151,4035,4163,12026,285440
097,024,1353,131,143,71,0
098,024,57,8,10,5,34
099,024,7060,668,827,451,0
100,024,239,0,0,0,0
108,024,140615,5607,8320,5188,693
109,024,648,19,49,19,35
111,024,5181,1,3,0,0
113,024,478152,16158,6300,12205,16686
115,024,1569,0,0,0,0
121,024,8475,481,1086,366,0
122,024,398,9,11,5,0
