ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
145,005,0,-90163,0,0,0
146,005,0,0,-38956,0,0
149,005,0,0,0,-75,0
150,005,425,0,0,0,0
151,005,0,0,0,-16523,0
154,005,0,0,0,-2769,0
159,005,393,0,0,0,0
160,005,22988,0,0,0,0
180,005,819,0,0,0,0
190,005,1756121,0,0,0,207815
201,005,493152,0,0,0,0
202,005,989948,0,0,0,0
203,005,39734,0,0,0,0
204,005,533,0,0,0,0
209,005,1523367,0,0,0,0
210,005,3279488,0,0,0,0
004,006,3975,16,0,0,0
006,006,969791,27046,22706,1874,725364
024,006,542624,0,0,0,0
027,006,141,0,0,0,0
074,006,20670,2097,378,795,0
079,006,15970,1853,1006,111,0
085,006,534966,116778,94622,35246,0
093,006,213193,14010,16845,2165,21235
094,006,34816,1077,839,179,0
097,006,102,8,12,3,0
098,006,13818,370,535,143,3327
102,006,1301,149,88,30,0
108,006,105510,6955,8350,1097,0
111,006,1209,23,90,2,293
113,006,48105,6370,2714,656,0
115,006,1152,110,0,37,0
127,006,4250,0,0,0,0
135,006,1185,0,0,0,0
137,006,44,0,0,0,0
139,006,888,0,0,0,0
145,006,0,-176862,0,0,0
146,006,0,0,-148185,0,0
149,006,0,0,0,-877,0
150,006,2313,0,0,0,0
151,006,0,0,0,-20124,0
154,006,0,0,0,-21337,0
159,006,345,0,0,0,0
160,006,197342,0,0,0,0
163,006,65,0,0,0,0
177,006,10118,0,0,0,0
180,006,3116,0,0,0,0
190,006,2727009,0,0,0,750219
201,006,857315,0,0,0,0
202,006,2113987,0,0,0,0
203,006,35891,0,0,0,0
204,006,472,0,0,0,0
209,006,3007665,0,0,0,0
210,006,5734674,0,0,0,0
001,007,1427173,0,0,4106,0
006,007,1634470,49923,78522,3116,0
007,007,117112,12589,0,0,0
010,007,39031,0,0,0,0
017,007,20932531,1384408,3137453,168976,1272019
018,007,75361,0,0,0,0
020,007,690739,0,0,0,0
021,007,100481,0,0,0,0
024,007,3805675,0,0,0,0
027,007,50241,7920,7236,2125,0
040,007,353192,0,0,0,0
041,007,17584,0,0,0,0
049,007,314856,7946,11763,5820,0
074,007,15801,2319,448,1246,0
078,007,13816,1355,2900,428,0
079,007,2172864,146549,163513,31673,742
082,007,160896,2580,1154,1320,0
084,007,351445,29162,10245,10916,139221
085,007,25678556,4627213,4526447,803795,12583553
088,007,457704,73776,97308,4503,0
093,007,5562663,367991,341540,89560,555721
094,007,551020,32955,30265,5000,0
097,007,384342,42030,62623,6855,0
098,007,4157007,93750,212913,45189,1657101
102,007,100878,3945,2921,1907,0
106,007,180867,0,0,0,0
108,007,1068244,36162,89517,5807,823377
111,007,26716,652,1953,45,13479
113,007,1289926,112182,75735,5847,0
115,007,39297,4054,0,565,0
116,007,4145,0,0,0,0
122,007,62801,0,0,0,0
127,007,2258807,0,0,0,0
134,007,64932,5715,3748,1483,0
135,007,1214013,0,0,0,0
136,007,81456,581,1559,40,0
137,007,733492,0,0,0,0
139,007,33263,0,0,0,0
145,007,0,-7045757,0,0,0
146,007,0,0,-8859763,0,0
148,007,12560,0,0,0,0
149,007,0,0,0,-1694,0
150,007,1371824,0,0,0,0
151,007,0,0,0,-959875,0
152,007,154440,0,0,0,0
154,007,0,0,0,-232711,0
156,007,92945,0,0,-6042,0
159,007,1649956,0,0,0,0
160,007,3334642,0,0,0,0
162,007,159399,0,0,0,0
163,007,293277,0,0,0,0
164,007,185485,0,0,0,0
166,007,892,0,0,0,0
177,007,17659,0,0,0,0
180,007,1581,0,0,0,0
190,007,83498057,0,0,0,17045213
201,007,44508234,0,0,0,0
202,007,84649350,0,0,0,0
203,007,5630091,0,0,0,0
204,007,271380,0,0,0,0
209,007,135059055,0,0,0,0
210,007,218557112,0,0,0,0
001,008,151888,0,0,1416,0
010,008,28812,222,151,7,0
017,008,7587413,524486,1275977,6858,40539
018,008,62302,0,0,0,0
024,008,4779071,0,0,0,0
037,008,158575,0,0,0,0
049,008,24129,245,983,446,0
074,008,180677,6922,1777,1737,0
078,008,4929,502,968,153,0
079,008,3053756,447863,226334,39199,0
082,008,442251,18133,9859,3826,0
084,008,607341,55517,26095,6746,236855
085,008,42465911,11570701,6482517,1207115,15563507
088,008,275285,39823,53977,1961,0
093,008,5544532,332544,315360,112183,555373
094,008,486650,13990,11093,2376,0
097,008,193461,11051,16421,4325,0
098,008,2492873,98535,168899,26532,1018085
102,008,239802,11547,9586,2472,0
106,008,3697,142,101,115,937
108,008,2340341,88655,138745,4863,1641157
111,008,360221,5488,8479,1831,314164
113,008,2483525,260561,94146,6841,0
115,008,47572,4888,0,449,0
116,008,25371,1999,0,178,0
122,008,9514,0,0,0,0
127,008,1967518,0,0,0,0
134,008,38012,2270,2232,898,0
135,008,1701661,0,0,0,0
136,008,38058,0,0,0,0
137,008,583773,0,0,0,0
139,008,26468,0,0,0,0
145,008,0,-13496084,0,0,0
146,008,0,0,-8843700,0,0
147,008,790336,0,0,0,0
148,008,389513,0,0,0,0
149,008,0,0,0,-4064,0
150,008,877076,0,0,0,0
151,008,0,0,0,-716638,0
152,008,14589,0,0,0,0
154,008,0,0,0,-704879,0
156,008,104659,0,0,-6946,0
159,008,1165745,0,0,0,0
160,008,7439287,0,0,0,0
162,008,1549441,0,0,0,0
163,008,6845,0,0,0,0
164,008,341542,0,0,0,0
166,008,632,0,0,0,0
171,008,9367,0,0,0,0
177,008,5414,0,0,0,0
180,008,363597,0,0,0,0
190,008,91463432,0,0,0,19370617
201,008,42933210,0,0,0,0
202,008,91513301,0,0,0,0
203,008,9525092,0,0,0,0
204,008,316061,0,0,0,0
209,008,144287664,0,0,0,0
210,008,235751096,0,0,0,0
009,009,7735076,198406,0,218192,2774
024,009,4174223,0,0,0,0
074,009,2310,0,0,0,0
082,009,1317,0,0,0,0
085,009,15507799,3761419,3956343,1204925,5291643
093,009,2184443,157367,162874,36563,218186
094,009,525417,15711,12438,2779,0
098,009,11435,439,470,120,2756
108,009,1088923,69035,116880,11503,0
111,009,6257,187,569,8,1532
113,009,1432842,142707,82560,11810,0
127,009,49619,0,0,0,0
135,009,228466,0,0,0,0
137,009,35155,0,0,0,0
139,009,750,0,0,0,0
145,009,0,-4345271,0,0,0
146,009,0,0,-4332134,0,0
149,009,0,0,0,-19828,0
150,009,151492,0,0,0,0
151,009,0,0,0,-1028413,0
154,009,0,0,0,-437659,0
159,009,21450,0,0,0,0
160,009,3705425,0,0,0,0
164,009,7107,0,0,0,0
190,009,36869506,0,0,0,5516891
201,009,26659763,0,0,0,0
202,009,34868677,0,0,0,0
203,009,1635864,0,0,0,0
204,009,-13455299,0,0,0,0
209,009,49709005,0,0,0,0
210,009,86578511,0,0,0,0
010,010,89593,10110,5443,1475,0
024,010,51096,0,0,0,0
085,010,475131,123725,109548,34434,0
093,010,86938,5839,5814,1116,8670
094,010,8072,502,396,91,0
098,010,65017,2138,2647,864,15697
102,010,80,0,3,2,0
108,010,24330,1338,2241,216,0
113,010,21466,3440,993,123,0
127,010,19154,0,0,0,0
135,010,30065,0,0,0,0
137,010,5155,0,0,0,0
139,010,6460,0,0,0,0
145,010,0,-147092,0,0,0
146,010,0,0,-127085,0,0
149,010,0,0,0,-53,0
150,010,21,0,0,0,0
151,010,0,0,0,-26114,0
152,010,672,0,0,0,0
154,010,0,0,0,-12154,0
159,010,21683,0,0,0,0
160,010,56611,0,0,0,0
190,010,961544,0,0,0,24367
201,010,841332,0,0,0,0
202,010,2188005,0,0,0,0
203,010,67254,0,0,0,0
204,010,5734,0,0,0,0
209,010,3102325,0,0,0,0
210,010,4063869,0,0,0,0
001,011,345,0,0,0,0
011,011,1778229,71325,0,66640,0
017,011,10319,0,0,0,0
024,011,1236344,0,0,0,0
038,011,84,0,0,0,0
074,011,17297,261,36,130,0
079,011,39660,4350,3318,801,0
085,011,14122149,612272,3286865,560999,105323
093,011,1988728,70817,69812,17979,198529
094,011,85323,2368,2224,944,0
098,011,9612,329,236,49,2309
102,011,93927,3050,5112,1680,0
108,011,2319323,27177,58174,3906,0
111,011,23058,230,836,38,20754
113,011,113840,11359,616,323,0
127,011,13345,0,0,0,0
135,011,1249,0,0,0,0
145,011,0,-803538,0,0,0
146,011,0,0,-3427229,0,0
149,011,0,0,0,-899,0
150,011,4602,0,0,0,0
151,011,0,0,0,-564746,0
154,011,0,0,0,-87844,0
159,011,2378,0,0,0,0
160,011,929319,0,0,0,0
171,011,1209,0,0,0,0
180,011,97777,0,0,0,0
190,011,22888117,0,0,0,326915
201,011,7646770,0,0,0,0
202,011,18032365,0,0,0,0
203,011,752348,0,0,0,0
204,011,62890,0,0,0,0
209,011,26494373,0,0,0,0
210,011,49382490,0,0,0,0
012,012,241,0,0,0,0
024,012,877,0,0,0,0
079,012,30,1,0,0,0
085,012,352,12,8,5,0
093,012,99,8,7,2,10
094,012,17,1,0,0,0
098,012,14,0,1,0,0
108,012,22,0,1,0,0
111,012,35,1,2,0,8
113,012,34,0,0,0,0
115,012,4,0,0,0,0
127,012,8,0,0,0,0
145,012,0,-23,0,0,0
146,012,0,0,-19,0,0
151,012,0,0,0,-4,0
154,012,0,0,0,-3,0
160,012,328,0,0,0,0
180,012,4,0,0,0,0
190,012,2065,0,0,0,18
201,012,787,0,0,0,0
202,012,2369,0,0,0,0
203,012,85,0,0,0,0
204,012,33,0,0,0,0
209,012,3274,0,0,0,0
210,012,5339,0,0,0,0
013,013,1051,0,0,73,0
024,013,6011,0,0,0,0
074,013,759,132,11,72,0
079,013,66,6,6,1,0
085,013,20310,3819,5008,1643,0
093,013,407,18,30,5,40
094,013,73,2,3,1,0
098,013,242,2,2,4,59
108,013,661,44,71,10,0
111,013,52,1,2,0,12
113,013,201,33,0,3,0
115,013,35,0,0,0,0
127,013,40,0,0,0,0
145,013,0,-4057,0,0,0
146,013,0,0,-5133,0,0
149,013,0,0,0,-56,0
150,013,46,0,0,0,0
151,013,0,0,0,-163,0
154,013,0,0,0,-1593,0
160,013,1366,0,0,0,0
180,013,65,0,0,0,0
190,013,31385,0,0,0,111
201,013,7188,0,0,0,0
202,013,17803,0,0,0,0
203,013,198,0,0,0,0
204,013,95,0,0,0,0
209,013,25284,0,0,0,0
210,013,56669,0,0,0,0
001,014,97,0,0,0,0
014,014,463997,9016,0,5301,0
024,014,128114,0,0,0,0
025,014,3579,57,0,179,0
027,014,5422,931,1045,157,0
074,014,49607,3494,155,1303,0
079,014,89277,13680,7598,2659,0
085,014,272672,75011,55607,22228,0
088,014,76494,11827,22843,1042,0
093,014,119468,10966,11868,2521,11938
094,014,22382,731,644,233,0
097,014,154,14,35,3,0
098,014,46468,1298,2747,444,18865
102,014,171,6,7,3,0
108,014,75163,3208,5339,536,0
111,014,13272,214,959,22,9297
113,014,3890,515,0,69,0
115,014,1744,185,0,22,0
127,014,529,0,0,0,0
135,014,723,0,0,0,0
139,014,204,0,0,0,0
145,014,0,-131153,0,0,0
146,014,0,0,-108847,0,0
149,014,0,0,0,-88,0
150,014,1399,0,0,0,0
151,014,0,0,0,-23075,0
154,014,0,0,0,-13559,0
160,014,40970,0,0,0,0
163,014,620,0,0,0,0
180,014,1461,0,0,0,0
190,014,1417877,0,0,0,40100
201,014,359245,0,0,0,0
202,014,1014424,0,0,0,0
203,014,10238,0,0,0,0
204,014,5585,0,0,0,0
209,014,1389492,0,0,0,0
210,014,2807369,0,0,0,0
015,015,21903,1074,0,37,0
017,015,5277,0,0,0,0
024,015,76891,0,0,0,0
037,015,314,0,0,0,0
074,015,308,5,0,3,0
079,015,9947,1792,908,308,0
085,015,295260,84559,52088,27140,0
093,015,46436,4078,6130,989,4643
094,015,2321,138,100,45,0
097,015,52,5,9,1,0
098,015,14023,493,577,148,3380
102,015,126,0,0,0,0
108,015,12741,992,1322,250,0
111,015,270,5,13,0,64
113,015,9750,1464,0,206,0
127,015,4624,0,0,0,0
135,015,8712,0,0,0,0
137,015,1838,0,0,0,0
139,015,5658,0,0,0,0
145,015,0,-94605,0,0,0
146,015,0,0,-61147,0,0
149,015,0,0,0,-86,0
150,015,5441,0,0,0,0
151,015,0,0,0,-20126,0
154,015,0,0,0,-8915,0
159,015,10378,0,0,0,0
160,015,136486,0,0,0,0
180,015,1651,0,0,0,0
190,015,670407,0,0,0,8087
201,015,196799,0,0,0,0
202,015,341653,0,0,0,0
203,015,19019,0,0,0,0
204,015,4574,0,0,0,0
209,015,562045,0,0,0,0
210,015,1232452,0,0,0,0
016,016,9641619,685971,0,106171,116
024,016,2465197,0,0,0,0
082,016,2860,112,57,23,0
084,016,1079720,264772,157810,54101,441664
085,016,21602116,4199111,2179335,581253,4984610
088,016,1326,272,360,13,0
093,016,1667693,118887,188277,26365,166516
094,016,401459,6810,7073,4279,0
097,016,2859,336,272,88,0
098,016,1270394,111391,141411,22951,632158
102,016,211,7,8,5,0
104,016,17537,921,1195,126,0
107,016,3144,192,59,8,1286
108,016,776251,28116,54559,3574,0
109,016,343,3,5,1,0
111,016,222362,7602,19401,477,177917
113,016,716824,83227,16814,1187,0
121,016,96102,7552,3493,224,0
127,016,71900,0,0,0,0
134,016,7785,549,750,85,0
135,016,431026,0,0,0,0
137,016,28382,0,0,0,0
139,016,1930,0,0,0,0
145,016,0,-5515831,0,0,0
146,016,0,0,-2770879,0,0
149,016,0,0,0,-2623,0
150,016,407376,0,0,0,0
151,016,0,0,0,-496853,0
154,016,0,0,0,-301455,0
159,016,839648,0,0,0,0
160,016,5007128,0,0,0,0
162,016,1407983,0,0,0,0
163,016,9430,0,0,0,0
164,016,31796,0,0,0,0
170,016,1777,0,0,0,0
171,016,9619,0,0,0,0
177,016,130652,0,0,0,0
180,016,19496,0,0,0,0
190,016,48373945,0,0,0,6404267
201,016,64504739,0,0,0,0
202,016,84004136,0,0,0,0
203,016,4369757,0,0,0,0
204,016,476356,0,0,0,0
209,016,153354988,0,0,0,0
210,016,201728933,0,0,0,0
001,017,6041,0,0,88,0
010,017,219799,3701,6775,205,0
017,017,2861250,334768,417850,115458,676989
019,017,7551,0,0,0,0
024,017,355933,0,0,0,0
026,017,1812,0,0,0,0
027,017,4149,507,595,94,0
040,017,51519,908,169,4637,0
041,017,1812,0,0,0,0
049,017,17389,780,754,320,0
074,017,51949,1241,69,462,0
078,017,22652,2409,1557,538,0
079,017,648056,43734,42949,9121,0
080,017,36313,755,3830,826,0
082,017,27462,1112,460,224,0
083,017,43268,643,1492,352,0
084,017,5437,0,0,0,0
085,017,3479050,366353,287215,127429,0
088,017,27902,3691,7918,161,0
093,017,825552,53568,63899,8273,82231
094,017,73812,1168,1341,479,0
097,017,7551,780,1628,239,0
098,017,1155686,60151,105802,19563,691836
099,017,307131,14015,17298,1720,0
101,017,1812,0,0,0,0
102,017,7889,364,322,150,0
106,017,7551,0,0,0,0
108,017,240567,4622,10916,778,0
111,017,409409,4507,12709,497,219260
113,017,454706,66468,6593,1365,0
115,017,36016,3959,0,492,0
116,017,770,62,0,5,0
119,017,68699,10291,14047,883,0
122,017,118,9,0,0,0
127,017,96309,0,0,0,0
134,017,1223,66,105,11,0
135,017,470416,0,0,0,0
136,017,10270,73,16,83,0
137,017,153459,0,0,0,0
139,017,154950,0,0,0,0
145,017,0,-980705,0,0,0
146,017,0,0,-1006309,0,0
147,017,77364,0,0,0,0
148,017,211759,0,0,0,0
149,017,2718,0,0,-198,0
150,017,152094,0,0,0,0
151,017,0,0,0,-267926,0
152,017,3171,0,0,0,0
154,017,0,0,0,-22014,0
156,017,37754,0,0,-4315,0
157,017,198458,0,0,0,0
159,017,577028,0,0,0,0
160,017,759122,0,0,0,0
162,017,425594,0,0,0,0
164,017,30664,0,0,0,0
166,017,602,0,0,0,0
174,017,5739,0,0,0,0
177,017,42424,0,0,0,0
180,017,51099,0,0,0,0
190,017,14928830,0,0,0,1670316
201,017,8373176,0,0,0,0
202,017,17964088,0,0,0,0
203,017,990644,0,0,0,0
204,017,59280,0,0,0,0
209,017,27387188,0,0,0,0
210,017,42316018,0,0,0,0
001,018,7204135,93345,136182,47678,0
002,018,20447,660,0,109,0
006,018,196908,4700,5439,921,0
017,018,24595,1022,0,611,0
018,018,777812,48264,0,1775,0
025,018,298,0,0,17,0
027,018,6176,855,986,160,0
044,018,3523,166,0,90,0
049,018,2121025,46390,177246,14679,0
061,018,7296191,103857,413481,43917,0
064,018,5687,0,529,138,0
074,018,12379,107,0,37,0
079,018,38869,2900,3051,1239,0
088,018,1048407,152635,326014,8639,0
092,018,21858,2814,2162,294,0
093,018,844844,35615,42515,6821,84252
094,018,15637,335,261,69,0
097,018,434,47,81,5,0
098,018,4885,93,148,56,1176
108,018,84757,1798,1166,217,0
111,018,586762,16532,40245,2015,445816
113,018,80591,5982,1362,290,0
115,018,2881,300,0,85,0
122,018,4720,319,372,14,0
126,018,422,39,0,7,0
127,018,44314,0,0,0,0
129,018,3518,161,83,18,0
134,018,1579,228,203,28,0
135,018,302913,0,0,0,0
137,018,8492,0,0,0,0
139,018,95782,0,0,0,0
145,018,0,-519164,0,0,0
146,018,0,0,-1151526,0,0
149,018,0,0,0,-149,0
150,018,267184,0,0,0,0
151,018,0,0,0,-117892,0
154,018,0,0,0,-9302,0
156,018,0,0,0,-2586,0
159,018,11514,0,0,0,0
160,018,1508859,0,0,0,0
164,018,41502,0,0,0,0
177,018,5764,0,0,0,0
180,018,20342,0,0,0,0
190,018,22716006,0,0,0,531244
201,018,12884324,0,0,0,0
202,018,42786424,0,0,0,0
203,018,2499804,0,0,0,0
204,018,139701,0,0,0,0
209,018,58310253,0,0,0,0
210,018,81026259,0,0,0,0
002,019,161527,0,0,0,0
004,019,142,1,0,0,0
006,019,1321816,16879,19522,1182,0
007,019,72686,799,1379,81,0
008,019,66298,0,0,0,0
017,019,147915,0,0,0,0
019,019,12562092,852573,0,34929,0
026,019,28857,1671,2226,215,0
028,019,692,0,0,0,0
038,019,69338,952,768,376,0
048,019,7498346,160224,113343,20502,0
049,019,11198086,246352,332525,98780,0
050,019,8542,16,113,133,0
051,019,58623,2950,122,451,0
061,019,17139689,255910,1606621,118894,3865890
072,019,902,3,71,3,0
079,019,42082,4990,3411,834,0
082,019,8848,358,173,73,0
084,019,32601,3970,1903,1232,12973
085,019,205085,0,0,0,0
088,019,4025576,681983,1246862,54538,0
089,019,51662,0,0,0,0
092,019,96845,10615,14090,1686,0
093,019,651323,40407,44663,4089,64774
094,019,71893,1574,1232,713,0
097,019,4530,563,760,210,0
098,019,461690,8604,10774,5759,111286
102,019,69693,7875,5632,979,0
108,019,24517,1431,2156,583,0
111,019,149160,7249,13602,889,57354
113,019,1143,137,0,13,0
115,019,6806,784,0,307,0
116,019,36106,1386,1564,250,0
122,019,47251,3585,4370,280,0
127,019,176109,0,0,0,0
129,019,37219,2332,1273,308,0
134,019,75194,6619,4342,1718,0
135,019,827804,0,0,0,0
136,019,1792,0,0,0,0
137,019,350061,0,0,0,0
139,019,293111,0,0,0,0
145,019,0,-2322792,0,0,0
146,019,0,0,-3433497,0,0
147,019,77837,0,0,0,0
149,019,0,0,0,-21496,0
150,019,176863,0,0,0,0
151,019,0,0,0,-183885,0
152,019,39021,0,0,0,0
154,019,0,0,0,-144626,0
156,019,2269,0,0,0,0
159,019,68685,0,0,0,0
160,019,351781,0,0,0,0
162,019,128411,0,0,0,0
164,019,11726,0,0,0,0
166,019,252614,0,0,0,0
171,019,602,0,0,0,0
174,019,2042,0,0,0,0
177,019,2392,0,0,0,0
180,019,77220,0,0,0,0
190,019,59275115,0,0,0,4112277
201,019,7698371,0,0,0,0
202,019,21045913,0,0,0,0
203,019,904392,0,0,0,0
204,019,272319,0,0,0,0
209,019,29920995,0,0,0,0
210,019,89196110,0,0,0,0
001,020,6390,146,114,100,0
002,020,189,0,0,0,0
003,020,114869,1004,0,289,0
006,020,2887,77,39,5,0
007,020,26553,996,1301,672,0
008,020,11596,0,0,0,0
017,020,72020,2849,0,405,0
020,020,116198,7273,0,650,62291
022,020,473,0,0,0,0
027,020,1683,236,313,108,0
028,020,65618,4629,4336,800,0
029,020,56516,4182,4408,1126,0
038,020,133,0,0,1,0
042,020,80463,2020,4370,587,0
044,020,2793,155,247,86,0
048,020,49579,0,0,0,0
049,020,58880,2919,2555,198,0
050,020,3786,0,0,0,0
061,020,314185,5726,29983,2922,0
079,020,4011,343,0,0,0
082,020,215,0,0,0,0
084,020,2438,0,0,0,922
085,020,111,17,14,4,0
088,020,93735,16302,33628,2684,0
089,020,8292,688,1001,121,0
093,020,42409,4254,4127,552,4216
094,020,6560,131,120,62,0
098,020,85235,4450,3638,823,20569
102,020,1889,40,55,32,0
103,020,36,2,2,0,0
108,020,118,7,11,1,0
111,020,13408,459,1071,32,6029
113,020,43,0,0,0,0
115,020,827,87,0,19,0
116,020,71,0,0,0,0
122,020,3192,223,0,13,0
127,020,12155,0,0,0,0
129,020,3032,0,0,0,0
134,020,4611,739,679,80,0
135,020,51318,0,0,0,0
137,020,19221,0,0,0,0
139,020,17208,0,0,0,0
145,020,0,-59954,0,0,0
146,020,0,0,-92012,0,0
149,020,0,0,0,-4,0
150,020,6317,0,0,0,0
151,020,0,0,0,-11727,0
154,020,0,0,0,-641,0
156,020,204,0,0,0,0
159,020,13151,0,0,0,0
160,020,8838,0,0,0,0
162,020,19298,0,0,0,0
164,020,349,0,0,0,0
166,020,101,0,0,0,0
174,020,828,0,0,0,0
190,020,1404032,0,0,0,94027
201,020,402366,0,0,0,0
202,020,1191218,0,0,0,0
203,020,63289,0,0,0,0
204,020,12165,0,0,0,0
209,020,1669038,0,0,0,0
210,020,3073070,0,0,0,0
001,021,228305,9849,4510,2498,0
002,021,738253,23837,0,8767,0
006,021,4234,108,56,7,0
007,021,8974,212,347,264,0
017,021,85375,3491,0,1789,0
021,021,8060234,845295,0,28105,788991
022,021,2473026,41565,87059,14350,50202
027,021,929,186,153,56,0
028,021,779630,48094,34709,5334,0
029,021,37887,6260,6193,679,0
048,021,3272194,0,0,0,0
049,021,7831675,286911,318361,123298,0
051,021,291717,20354,2078,4931,0
061,021,36140070,1140402,2880744,280878,7455146
068,021,82,8,10,1,0
072,021,4843,239,328,14,0
078,021,784,0,0,0,0
079,021,5403,729,469,204,0
082,021,43270,3503,2598,1180,0
083,021,706,32,69,7,0
084,021,1341,123,58,42,531
085,021,164755,27914,21946,5590,0
088,021,3558385,517043,1234104,33566,0
089,021,65793,5660,7771,1043,0
092,021,1079,148,283,46,0
093,021,257404,22689,24024,5101,25713
094,021,21541,518,396,129,0
097,021,32675,3263,4758,1098,0
098,021,620937,33890,25069,6363,264864
102,021,41865,1959,1490,253,0
